,timestamp,gateway_chain-1,chain-1_chain-2,chain-2_chain-3,chain-3_chain-4,chain-4_chain-5,chain-1_chain-1-db,chain-2_chain-2-db,chain-3_chain-3-db,chain-4_chain-4-db,chain-5_chain-5-db
0,2022-09-28 17:03:31,38414.63414634147,32661.290322580648,18780.48780487805,17159.09090909091,6969.696969696971,0.5539784086365453,0.5542,0.5337999999999999,0.5326666666666666,0.5337999999999999
1,2022-09-28 17:03:45,37162.16216216216,33823.52941176471,18076.92307692308,16153.846153846152,7083.333333333334,0.5593021294883407,0.5593,0.5542,0.5490999999999999,0.5542
2,2022-09-28 17:03:59,34756.09756097561,30147.058823529413,18500.0,15581.39534883721,5859.375,0.5712014196588938,0.5712,0.5745999999999999,0.5674222222222222,0.578
3,2022-09-28 17:04:13,37209.3023255814,30803.57142857143,18392.85714285714,15526.315789473685,6544.117647058823,0.5746010647441704,0.5746,0.5695,0.5695,0.57205
4,2022-09-28 17:04:27,37500.0,30803.57142857143,19166.666666666664,16458.333333333332,6875.0,0.5623608517953362,0.56236,0.5542,0.5519333333333334,0.56236
5,2022-09-28 17:04:41,37500.0,29500.0,18000.0,15878.378378378378,6544.117647058823,0.5593007098294469,0.5593,0.5525,0.5559,0.5576
6,2022-09-28 17:04:55,37804.8780487805,33445.94594594595,18250.0,16402.439024390245,6642.857142857142,0.555657751282383,0.5556571428571428,0.5512857142857143,0.5496666666666666,0.5527428571428572
7,2022-09-28 17:05:09,37771.739130434784,31785.714285714286,18641.304347826084,16279.06976744186,6470.588235294118,0.5593005323720852,0.5593,0.55675,0.560575,0.560575
8,2022-09-28 17:05:23,36607.142857142855,32812.5,18352.272727272728,16802.325581395347,6597.222222222222,0.563267139886298,0.5632666666666667,0.5598666666666667,0.557474074074074,0.5576
9,2022-09-28 17:05:37,38928.57142857143,34469.69696969697,18750.0,16710.526315789473,6640.625,0.5613404258976681,0.5613400000000001,0.55828,0.55828,0.5622753904533653
10,2022-09-28 17:05:51,72368.42105263157,35000.0,18392.85714285714,16214.285714285716,6907.894736842105,0.5597640235433347,0.5597636363636364,0.5569818181818182,0.5559515151515151,0.5661007099152097
11,2022-09-28 17:06:05,84558.82352941176,32916.666666666664,18881.57894736842,16730.76923076923,7152.777777777777,0.5576003549147234,0.5576,0.5550499999999999,0.5559,0.5609177730601685
12,2022-09-28 17:06:19,80128.20512820513,31640.625,18881.57894736842,16937.5,6416.666666666666,0.556768820861678,0.5559,0.5559,0.55675,0.5600677730601685
