,timestamp,gateway_chain-1,chain-9_chain-10,chain-10_chain-11,chain-11_chain-12,chain-12_chain-13,chain-13_chain-14,chain-14_chain-15,chain-1_chain-2,chain-2_chain-3,chain-3_chain-4,chain-4_chain-5,chain-5_chain-6,chain-6_chain-7,chain-7_chain-8,chain-8_chain-9,chain-1_chain-1-db,chain-10_chain-10-db,chain-11_chain-11-db,chain-12_chain-12-db,chain-13_chain-13-db,chain-14_chain-14-db,chain-15_chain-15-db,chain-2_chain-2-db,chain-3_chain-3-db,chain-4_chain-4-db,chain-5_chain-5-db,chain-6_chain-6-db,chain-7_chain-7-db,chain-8_chain-8-db,chain-9_chain-9-db
0,2022-09-28 20:35:05,97826.08695652173,37109.375,31018.51851851852,20750.0,17678.57142857143,11875.0,4032.258064516128,93000.0,82575.75757575758,77205.88235294119,73571.42857142858,65151.51515151516,55208.333333333336,52272.72727272727,44642.857142857145,0.5368666666666667,0.5089333333333333,0.5296000000000001,0.5296000000000001,0.5502666666666667,0.5296000000000001,0.5098,0.5276000000000001,0.5266000000000001,0.4948,0.5266000000000001,0.5368666666666667,0.5471333333333334,0.5266000000000001,0.5572513996267662
1,2022-09-28 20:35:19,102884.61538461538,38194.444444444445,34913.79310344827,21953.125,18414.634146341465,11800.0,4032.258064516128,90178.57142857143,78977.27272727274,80405.4054054054,75757.57575757576,71428.57142857143,66964.28571428572,52272.72727272727,42916.66666666667,0.5317333333333334,0.5244333333333333,0.5347666666666666,0.5346767077640786,0.5450999999999999,0.5296000000000001,0.5141,0.5317333333333334,0.5368666666666667,0.5112000000000001,0.5368666666666667,0.5471333333333334,0.5317333333333334,0.5317333333333334,0.5368612292879096
2,2022-09-28 20:35:33,89655.17241379312,36607.142857142855,32575.75757575758,20227.272727272728,17173.913043478256,13000.0,4187.5,87500.0,78977.27272727274,74444.44444444444,73295.45454545454,70625.0,58620.68965517241,45535.71428571429,38392.85714285714,0.5334444444444445,0.5433777777777777,0.5502666666666666,0.5502713007857002,0.5468222222222222,0.5364888888888889,0.5471111111111111,0.5331111111111112,0.5402888888888889,0.5296888888888889,0.5471333333333334,0.5437111111111111,0.5402888888888889,0.5300222222222223,0.5437074861919396
3,2022-09-28 20:35:47,91964.28571428572,38851.35135135135,33928.57142857143,22672.41379310345,18684.210526315786,13103.448275862069,5326.086956521738,87121.21212121213,84558.82352941176,76875.0,75000.0,72916.66666666667,64166.66666666667,48076.92307692308,42142.857142857145,0.5445666666666666,0.5502666666666667,0.5425166666666666,0.5425201422559418,0.5502666666666667,0.5347666666666667,0.5476833333333333,0.5445666666666666,0.5445666666666666,0.5314833333333333,0.542,0.5497000000000001,0.542,0.5445666666666668,0.5496972813106215
4,2022-09-28 20:36:01,95000.0,37142.85714285714,31944.44444444444,22222.222222222223,17875.0,11500.0,4909.09090909091,87962.96296296296,82031.25,78472.22222222223,77142.85714285714,72916.66666666667,62500.0,45089.28571428572,40625.0,0.5389200000000001,0.5399333333333333,0.542,0.54200278047142,0.5461333333333334,0.5440666666666667,0.5442400000000001,0.5407733333333333,0.5389200000000001,0.5346133333333334,0.5389200000000001,0.5409733333333333,0.543012078389548,0.5348133333333334,0.5409711583818305
5,2022-09-28 20:36:15,94230.76923076922,36250.0,33455.882352941175,21896.55172413793,17333.333333333336,10652.17391304348,4692.307692307692,83088.23529411765,81081.08108108108,76923.07692307694,72972.97297297297,73484.84848484848,60714.28571428572,50000.0,40540.54054054054,0.5385777777777778,0.5416555555555556,0.5451,0.5451023170595167,0.5451,0.5382111111111111,0.5433777777777777,0.5402888888888889,0.5385777777777778,0.5332777777777779,0.5368666666666667,0.5471333333333334,0.5385770964843336,0.5368666666666667,0.5402870764293032
6,2022-09-28 20:36:29,125862.06896551725,36250.0,29741.379310344826,23125.0,17670.454545454548,11666.666666666668,4680.0,87903.22580645162,78048.78048780488,76744.18604651163,72093.02325581394,69444.44444444444,62096.77419354839,51086.95652173913,43951.61290322581,0.5412666666666667,0.5443619047619047,0.5487904761904762,0.5487924622414905,0.5487904761904762,0.5399333333333334,0.5459619047619048,0.5367238095238095,0.5427333333333334,0.5367238095238095,0.5383333333333333,0.5456666666666666,0.5441994160341908,0.5398000000000001,0.5397984464632123
7,2022-09-28 20:36:43,84677.41935483871,37804.8780487805,30092.592592592595,19375.0,17670.454545454548,9800.0,3666.6666666666665,86363.63636363637,78205.1282051282,71875.0,70270.27027027028,71341.46341463414,58620.68965517241,43750.0,39015.15151515151,0.5445666666666666,0.5463916666666666,0.548975,0.5515600711279709,0.5463916666666666,0.542451324319524,0.5451,0.5432833333333333,0.5432833333333333,0.5367416666666667,0.5445666666666668,0.5471333333333334,0.5432828223632502,0.5432833333333333,0.5419986406553108
8,2022-09-28 20:36:57,84677.41935483871,34121.62162162162,30468.75,19375.0,17857.14285714286,11339.285714285714,4400.0,86029.41176470589,79166.66666666667,75000.0,73888.88888888889,66176.47058823529,58620.68965517241,45564.51612903226,39102.5641025641,0.5448518518518519,0.5525629629629629,0.5491185185185185,0.5514163595211593,0.5514148148148148,0.5456752552012923,0.5502666666666667,0.5413185185185186,0.5471333333333334,0.5378962962962963,0.5459925925925926,0.5482740740740741,0.5482736198784446,0.5471333333333334,0.5437099028047206
9,2022-09-28 20:37:11,100000.0,37500.0,32083.333333333336,22187.5,16964.285714285714,11339.285714285714,4000.0,86363.63636363637,77027.02702702703,75000.0,72435.89743589744,67142.85714285714,57000.0,44354.838709677424,40357.14285714286,0.5491788250455495,0.5523333333333333,0.5533666666666667,0.5554347235690433,0.5554333333333333,0.5492343963478297,0.5513,0.54816,0.54816,0.5439533333333333,0.5461066666666667,0.5502133333333333,0.5481595912239335,0.5502133333333333,0.5502122458575819
10,2022-09-28 20:37:25,109000.0,36184.21052631579,32083.333333333336,20000.0,17500.0,9600.000000000002,5600.000000000001,151428.57142857145,124107.14285714286,78125.0,75609.756097561,66176.47058823529,53125.0,44354.838709677424,40357.14285714286,0.5489995040570956,0.5521454545454545,0.5530848484848485,0.5549649002142818,0.5568424242424242,0.5512070269828755,0.5530710113666658,0.5451757575757576,0.549,0.5451757575757576,0.5489824927044521,0.5527333333333334,0.5480662950520607,0.5527333333333334,0.5508656780523472
11,2022-09-28 20:37:39,178125.0,38437.5,34191.17647058823,27884.615384615387,18846.153846153848,12500.0,4555.555555555556,175000.0,155769.23076923078,78125.0,75609.756097561,71875.0,68421.05263157895,57142.857142857145,43333.333333333336,0.5505551009412265,0.5511277777777778,0.5545722222222222,0.5562956029742028,0.5562944444444444,0.5511286636231915,0.5545468541722207,0.5514111111111112,0.5497,0.5461944444444445,0.5514111218135814,0.5531222222222222,0.5505552149088334,0.5514111111111112,0.5496990937702072
12,2022-09-28 20:37:53,180232.5581395349,36363.63636363637,34090.909090909096,22777.777777777777,17670.454545454548,11500.0,4428.571428571428,178409.09090909094,147142.85714285713,75609.75609756098,72500.0,66666.66666666666,54545.454545454544,45833.33333333333,43548.38709677419,0.5531217676078932,0.5580166666666667,0.5580166666666666,0.558878936307536,0.5580166666666667,0.5537119969565247,0.5579313078043003,0.5503888888888889,0.5522666666666667,0.5531222222222223,0.5514111218135814,0.5539777777777778,0.5505552149088335,0.5548333333333334,0.5488559215790877
