,timestamp,gateway_fanout-1,gateway_fanout-2,gateway_fanout-3,gateway_fanout-4,gateway_fanout-5,fanout-1_fanout-db,fanout-2_fanout-db,fanout-3_fanout-db,fanout-4_fanout-db,fanout-5_fanout-db
0,2022-09-28 23:39:20,3173.9130434782605,3195.1219512195125,3041.6666666666665,3333.3333333333335,3127.659574468085,0.5399333333333333,0.5184,0.5399333333333333,0.5399333333333333,0.5614666666666667
1,2022-09-28 23:39:34,3307.6923076923076,3243.9024390243903,3133.3333333333335,3285.7142857142862,3093.0232558139537,0.5554333333333332,0.5554333333333333,0.5554333333333332,0.5554333333333332,0.5554333333333333
2,2022-09-28 23:39:48,3358.974358974359,3243.9024390243903,3039.21568627451,3260.869565217391,3190.476190476191,0.5743777777777778,0.5672,0.5743777777777778,0.5743777777777778,0.5815555555555555
3,2022-09-28 23:40:02,3156.862745098039,3244.8979591836733,3083.3333333333335,3333.3333333333335,3291.6666666666665,0.58385,0.5730833333333334,0.58385,0.58385,0.5946166666666666
4,2022-09-28 23:40:16,3222.222222222222,3222.222222222222,3000.0,3410.25641025641,3083.3333333333335,0.5771333333333333,0.5728266666666666,0.5771333333333333,0.5771333333333333,0.58144
5,2022-09-28 23:40:30,3243.9024390243903,3300.0000000000005,3000.0,3350.0,3090.9090909090914,0.5726555555555556,0.5654777777777777,0.5726555555555556,0.5726555555555556,0.5798333333333333
6,2022-09-28 23:40:44,3142.8571428571427,3045.4545454545455,3186.046511627907,3350.0,3250.0,0.5709333333333333,0.5663809523809523,0.5694571428571428,0.5694571428571428,0.5725333333333333
7,2022-09-28 23:40:58,3088.888888888889,3136.3636363636365,3095.2380952380954,3195.1219512195125,3136.3636363636365,0.5670583333333333,0.5643666666666667,0.5670583333333333,0.5670583333333333,0.5724416666666666
8,2022-09-28 23:41:12,3511.6279069767443,3204.0816326530617,3000.0,3163.265306122449,3204.0816326530617,0.5732296296296295,0.570837037037037,0.5732296296296296,0.5732296296296296,0.5756222222222223
9,2022-09-28 23:41:26,3400.0,3076.923076923077,3074.074074074074,3255.31914893617,3250.0,0.5781666666666666,0.5760133333333333,0.5781666666666666,0.5781666666666666,0.5824733333333334
10,2022-09-28 23:41:40,33974.35897435898,33536.58536585366,4062.5,3800.0,33536.58536585366,0.5784484848484849,0.576490909090909,0.5784484848484849,0.5784484848484849,0.5804060606060606
11,2022-09-28 23:41:54,37500.0,37500.0,37723.21428571428,38181.818181818184,37500.0,0.5829888888888889,0.5794,0.5829888888888889,0.5829888888888889,0.5857166666666667
12,2022-09-28 23:42:08,37784.090909090904,37500.0,37500.0,37500.0,37500.0,0.5847111111111111,0.5847111111111111,0.58385,0.58385,0.58385
