gateway_fanout-1
"('gateway', 0.5386290038964844)","('fanout-1', 0.4613709961035156)","('fanout-1-db', 0.0)","('home-cluster-node1', 0.0)"
"('gateway', 0.5386290038964844)","('fanout-1', 0.4613709961035156)","('fanout-1-db', 0.0)"
