,timestamp,front-end_carts,orders_carts,front-end_catalogue,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,catalogue_catalogue-db,fanout-1_fanout-1-db,fanout-2_fanout-2-db,fanout-3_fanout-3-db,fanout-4_fanout-4-db,fanout-5_fanout-5-db,orders_orders-db,user_user-db
0,2022-09-28 10:03:47,30528.846153846145,16590.90909090909,13888.888888888889,60240.96385542169,2217.3913043478256,3193.548387096774,25769.23076923077,19130.434782608696,60.08673333333333,53.3984,0.04306666666666667,0.06461292258451691,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.5412666666666667,72.2589011868249
1,2022-09-28 10:04:01,30955.497382198948,18955.22388059702,16479.591836734693,69210.52631578948,2059.9999999999995,3419.047619047619,25769.23076923077,19130.434782608696,55.72226666666667,60.214230327267884,0.0646,0.06460646129225844,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.5799,73.28008392674579
2,2022-09-28 10:04:15,32458.56353591161,20215.517241379308,14895.833333333334,79605.26315789472,2059.9999999999995,3461.538461538462,25717.213114754097,18750.0,54.26744444444444,61.01635047978647,0.05742222222222223,0.0646043075281723,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.5496888888888889,74.00621150671941
3,2022-09-28 10:04:29,28913.043478260875,15869.565217391304,16641.221374045803,69662.92134831462,2412.8440366972477,3303.0303030303025,23842.10526315789,19671.052631578947,59.501333333333335,60.07946285983985,0.0646,0.06460323064612922,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.5468999999999999,74.6311419633729
4,2022-09-28 10:04:43,29636.150234741785,16750.0,13800.0,63235.294117647056,1850.574712643678,3377.3584905660377,23843.98496240601,18212.80991735537,58.53912825845443,62.02697028787188,0.06029333333333333,0.0645982792853139,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.5377733333333333,74.83818023736498
5,2022-09-28 10:04:57,31456.953642384102,18668.83116883117,16594.8275862069,64930.555555555555,2274.7252747252746,3377.3584905660377,21994.38202247191,17807.692307692305,57.13515987497963,60.55016412878212,0.0646,0.0645949783781037,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.5316888888888889,73.8001946422486
6,2022-09-28 10:05:11,33057.22891566265,19807.692307692305,14772.72727272727,66333.33333333334,2067.9611650485435,3477.2727272727275,26849.775784753358,19170.79207920792,56.61567032076332,60.49423591990848,0.06152380952380953,0.06459877296887524,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.5286666666666667,73.56292874097498
7,2022-09-28 10:05:25,30057.803468208094,16461.53846153846,14838.709677419352,73928.57142857145,2650.485436893204,3324.324324324324,23745.136186770425,19063.981042654028,58.33309486400124,60.379206429919925,0.0646,0.06459892634776583,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.5217416666666667,73.64284598168643
8,2022-09-28 10:05:39,30057.803468208094,16461.53846153846,14838.709677419352,70882.35294117648,2274.7252747252746,3412.3711340206187,22767.85714285714,17461.734693877548,57.74496580503814,60.69770201178067,0.06220740740740741,0.06459904564245851,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.5324962962962962,73.84543346520276
9,2022-09-28 10:05:53,29447.852760736198,17045.454545454548,15522.72727272727,71250.0,2434.343434343434,3711.111111111111,22270.22058823529,19202.89855072464,58.024769224534325,61.37375847726927,0.0646,0.06459914107821266,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.5273605029769839,73.51658345201582
10,2022-09-28 10:06:07,36640.625,20500.0,17944.915254237287,70338.98305084746,1945.9459459459458,3590.9090909090914,24572.36842105263,18038.461538461535,57.979135658667566,59.42851376721449,0.06264242424242425,0.06459921916201151,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.525843140149061,73.2475243503174
11,2022-09-28 10:06:21,29450.261780104713,20394.73684210526,15852.272727272728,68750.0,2204.301075268817,3261.6822429906542,24040.697674418607,20000.0,58.11874657600083,61.33563761994662,0.0646,0.06459928423184388,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.5177951006921948,73.06381398779097
12,2022-09-28 10:06:35,31373.76237623762,20991.37931034483,14003.759398496242,64144.73684210526,1839.5061728395062,3307.692307692308,22462.406015037595,18171.05263157895,58.383863242667495,61.20349873105772,0.0646,0.0645982073498008,0.06459999999999999,0.06459999999999999,0.06459999999999999,0.5169006562477504,73.44903333333333
