shipping_rabbitmq
"('shipping', 0.46353614793157)","('rabbitmq', 0.4613709961035156)","('queue-master', 0.07509285596491434)","('home-cluster-node1', 0.0)"
"('shipping', 0.46353614793157)","('rabbitmq', 0.4613709961035156)","('queue-master', 0.07509285596491434)"
