,timestamp,gateway_chain-1,chain-1_chain-2,chain-2_chain-3,chain-3_chain-4,chain-4_chain-5,chain-1_chain-db,chain-2_chain-db,chain-3_chain-db,chain-4_chain-db,chain-5_chain-db
0,2022-09-28 17:30:37,36627.90697674418,31818.18181818182,18000.0,16250.0,6500.0,0.5461333333333334,0.5471333333333334,0.5368666666666667,0.5779333333333333,0.5368666666666667
1,2022-09-28 17:30:51,36890.243902439026,32196.969696969696,18597.560975609755,16627.906976744187,6590.909090909091,0.5625333333333333,0.5574,0.5574,0.5625333333333333,0.5676666666666668
2,2022-09-28 17:31:05,36890.243902439026,32196.969696969696,19107.14285714286,15812.5,6136.363636363637,0.568,0.5676666666666667,0.5574,0.5710888888888889,0.5608222222222222
3,2022-09-28 17:31:19,36217.94871794872,25000.0,18231.707317073175,15073.529411764706,6562.5,0.559930951746201,0.5548333333333334,0.5548333333333333,0.5599666666666667,0.5599666666666667
4,2022-09-28 17:31:33,37820.51282051283,31640.625,18684.210526315786,15961.53846153846,6562.5,0.5637623127439866,0.5491866666666667,0.5574,0.5532933333333334,0.5512400000000001
5,2022-09-28 17:31:47,37500.0,32575.75757575758,19146.341463414636,16585.365853658535,6515.151515151516,0.5522191436235201,0.5574,0.5522666666666667,0.5539777777777778,0.5573803972538826
6,2022-09-28 17:32:01,36666.66666666667,31250.0,18197.674418604653,15270.27027027027,6379.310344827586,0.5590202034779072,0.5574,0.5574,0.5559333333333333,0.5573991265462508
7,2022-09-28 17:32:15,38611.11111111112,34821.42857142857,19000.0,17500.0,6824.324324324324,0.5586926780431687,0.5651,0.5625333333333333,0.5638166666666666,0.5676659023946361
8,2022-09-28 17:32:29,37202.38095238095,31250.0,18197.674418604653,16375.0,6544.117647058823,0.5677860841865203,0.5653851851851852,0.5631037037037037,0.5642444444444444,0.5676659873137506
9,2022-09-28 17:32:43,37500.0,32196.969696969696,19527.027027027023,16458.333333333332,6544.117647058823,0.5666474757678683,0.5625333333333333,0.5656133333333334,0.5635600000000001,0.5645860552490423
10,2022-09-28 17:32:57,57407.40740740741,31451.612903225807,18895.3488372093,16458.333333333332,6640.625,0.5668310385768499,0.5658000000000001,0.5658000000000001,0.5658000000000001,0.5676661108324627
11,2022-09-28 17:33:11,76063.82978723405,34121.62162162162,19244.18604651163,16428.57142857143,6858.974358974359,0.5676664869574554,0.5685222222222223,0.5659555555555555,0.5659555555555555,0.5702328238186464
12,2022-09-28 17:33:25,75531.91489361702,31617.647058823528,18023.25581395349,16453.488372093023,6891.891891891893,0.5712619233860162,0.5685222222222223,0.5693777777777779,0.5651,0.5702328238186464
