,timestamp,gateway_chain-1,chain-9_chain-10,chain-1_chain-2,chain-2_chain-3,chain-3_chain-4,chain-4_chain-5,chain-5_chain-6,chain-6_chain-7,chain-7_chain-8,chain-8_chain-9,chain-1_chain-1-db,chain-10_chain-10-db,chain-2_chain-2-db,chain-3_chain-3-db,chain-4_chain-4-db,chain-5_chain-5-db,chain-6_chain-6-db,chain-7_chain-7-db,chain-8_chain-8-db,chain-9_chain-9-db
0,2022-09-28 18:30:39,73170.73170731707,3550.0000000000005,69512.19512195123,59259.25925925926,47685.18518518518,41015.625,34539.47368421053,24423.076923076922,18546.51162790698,13870.967741935487,0.5564,0.5700666666666667,0.5984666666666667,0.5882000000000001,0.5666666666666667,0.6087333333333333,0.619,0.5678938241963453,0.6558666666666667,0.619
1,2022-09-28 18:30:53,74390.24390243902,3390.243902439024,71212.12121212122,61206.89655172414,46428.57142857143,38636.36363636364,34375.0,26500.0,17670.454545454548,11442.307692307693,0.5625333333333333,0.5657666666666668,0.5727270683373322,0.5830666666666666,0.5676666666666667,0.5933333333333333,0.5882000000000001,0.567780245431506,0.6015,0.6117666666666666
2,2022-09-28 18:31:07,74404.7619047619,3142.8571428571427,70731.70731707317,51086.95652173913,42803.0303030303,37187.5,34797.2972972973,21718.75,17670.454545454548,9000.0,0.5645777777777777,0.5603111111111111,0.5676676054408568,0.5710888888888889,0.5570666666666667,0.5745111111111111,0.5779333333333333,0.5574757191765595,0.5765333333333333,0.5936444444444444
3,2022-09-28 18:31:21,72972.97297297297,3130.4347826086955,66129.03225806452,55769.23076923077,42578.125,37187.5,32327.586206896554,21718.75,17500.0,9000.0,0.5548333333333333,0.5606,0.5651007040806426,0.5728,0.5548333333333333,0.5676666666666667,0.5728,0.5574567893824196,0.5768833333333334,0.5845833333333333
4,2022-09-28 18:31:35,72972.97297297297,3217.3913043478256,69736.84210526315,55769.23076923077,43750.0,38414.634146341465,33974.35897435898,22155.1724137931,17875.0,10277.777777777777,0.5555466666666666,0.5686933333333334,0.5635605632645142,0.5717733333333334,0.5592533333333334,0.56972,0.5738266666666666,0.5636054315059358,0.57504,0.5832533333333333
5,2022-09-28 18:31:49,71341.46341463414,3115.3846153846152,65972.22222222223,56896.551724137935,42763.15789473685,38571.42857142857,33467.74193548387,25520.833333333332,17875.0,12100.0,0.5625333333333333,0.5726358106156547,0.5710893582759841,0.5745111111111111,0.5710888888888889,0.5728,0.5728,0.5693691116706413,0.5875,0.5806555555555556
6,2022-09-28 18:32:03,74375.0,3000.0,71590.90909090909,45967.74193548387,41666.66666666667,37755.102040816324,35119.04761904762,20312.5,17653.061224489797,9500.0,0.5722095238095238,0.5752380524754269,0.5706004023317959,0.5735333333333333,0.5704571428571429,0.5779333333333333,0.5808666666666668,0.5706311187856005,0.5802666666666667,0.5876
7,2022-09-28 18:32:17,72435.89743589744,3368.421052631579,63392.857142857145,53000.0,46875.0,37828.94736842105,32083.333333333336,24673.913043478256,17848.837209302324,11363.636363636364,0.5675952939087197,0.5771897338702561,0.575367018706988,0.5728,0.5638166666666666,0.5715166666666667,0.5728,0.5638438956040671,0.5735583333333334,0.5786916666666666
8,2022-09-28 18:32:31,76315.78947368421,3186.046511627907,73750.0,67741.93548387097,43750.0,39802.63157894737,37500.0,30288.46153846154,18750.0,13157.894736842105,0.5654978871642792,0.5731304106750391,0.5676669795913968,0.5688074074074074,0.5607111111111112,0.5676666666666667,0.5722296296296296,0.5654093886850967,0.5683407407407408,0.5774666666666666
9,2022-09-28 18:32:45,76162.79069767443,3238.095238095238,71250.0,63281.25,43750.0,39024.39024390244,35416.666666666664,24687.5,18597.560975609755,11562.5,0.5645880984478513,0.5687048062573085,0.5676669482989237,0.5676666666666667,0.5582266666666666,0.5686933333333333,0.5676666666666667,0.5635817831499204,0.5682733333333333,0.5764866666666666
10,2022-09-28 18:32:59,94047.61904761904,3238.095238095238,165384.61538461538,100000.0,47115.38461538461,115000.0,163157.89473684208,61000.0,18392.85714285714,9351.85185185185,0.5649588773768345,0.5718043693248258,0.5639335893626579,0.5648666666666666,0.5619757575757576,0.5630000000000001,0.5648666666666666,0.5620864695302306,0.5663515151515152,0.5719515151515151
11,2022-09-28 18:33:13,175000.0,3195.1219512195125,175000.0,175000.0,173170.73170731709,175000.0,175000.0,76630.43478260869,18062.5,14545.454545454546,0.5599678598176538,0.5647706718810903,0.5633891235824364,0.5633888888888889,0.5563777777777777,0.5582555555555556,0.5659555555555555,0.5591234134049777,0.5621833333333334,0.5690277777777778
12,2022-09-28 18:33:27,175000.0,3085.1063829787236,175000.0,175000.0,175000.0,175000.0,175000.0,75000.0,17500.0,11442.307692307693,0.5609900820398761,0.5674984496588681,0.5625335680268809,0.5599666666666666,0.5608222222222222,0.5548333333333334,0.5599666666666667,0.5599664615041866,0.5548333333333334,0.5656055555555556
