,timestamp,front-end_carts,orders_carts,front-end_catalogue,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,catalogue_catalogue-db,orders_orders-db,queue-master_rabbitmq,shipping_rabbitmq,front-end_session-db,user_user-db
0,2022-09-19 11:45:14,34649.12280701754,20481.92771084337,10061.98347107438,71226.41509433961,3430.7692307692305,4893.333333333334,23993.610223642172,18118.279569892475,63.8512,41.092666666666666,0.5743418860379873,2.1457333333333333,0.0,6.477333333333333,73.99106666666667
1,2022-09-19 11:45:28,36589.06882591093,19794.117647058825,12244.094488188977,71728.97196261682,3626.0869565217395,4857.142857142858,26111.11111111111,17880.859375,64.08856666666667,63.146693309334935,0.5678978519886502,2.3141999999999996,0.0,6.672866666666666,79.19333333333333
2,2022-09-19 11:45:42,35513.56589147287,22083.33333333333,10641.447368421053,68526.78571428572,3466.1654135338345,4272.727272727273,24580.592105263157,19101.123595505618,65.21589019834393,70.49803552355769,0.5727763457702113,2.3230666666666666,0.0,6.6709330406439165,78.0888
3,2022-09-19 11:45:56,33026.31578947369,22083.33333333333,9596.273291925465,66504.85436893204,3466.1654135338345,4272.727272727273,22811.614730878184,19101.123595505618,63.98802779677768,69.83497407249692,0.5752155926609918,2.3585333333333334,0.00013333333333333334,6.690495163659259,78.5495
4,2022-09-19 11:46:10,34057.2033898305,18500.0,12045.454545454546,67105.26315789473,3353.8461538461534,4542.857142857143,25992.64705882353,17288.732394366198,63.25131035583793,68.03239259133088,0.5684258074621267,2.3337066666666666,0.00010666666666666667,6.763982797594073,80.08218666666667
5,2022-09-19 11:46:24,34057.2033898305,19529.411764705885,12045.454545454546,67105.26315789473,3439.7163120567375,4025.6410256410254,25992.64705882353,17850.719424460432,63.14524751875383,69.77006651015235,0.5561103951073278,2.2994222222222223,8.888888888888889e-05,6.812974553550617,80.93152222222223
6,2022-09-19 11:46:38,37500.0,21799.999999999996,11558.441558441562,72794.11764705883,3557.377049180328,5593.220338983051,24349.84520123839,17775.735294117643,65.65288834940804,70.30681441157648,0.5642755767586619,2.3458666666666668,7.61904761904762e-05,6.931016283995767,81.78161904761906
7,2022-09-19 11:46:52,35472.972972972966,19710.52631578948,10629.77099236641,71926.22950819673,3496.551724137931,4347.368421052633,26022.72727272727,18925.0,65.26542730573205,69.1350542767961,0.5780577963304959,2.3895666666666666,6.666666666666667e-05,6.979310156497095,82.48186666666666
8,2022-09-19 11:47:06,37895.927601809955,21392.405063291135,12444.444444444445,71173.4693877551,3277.7777777777783,4479.452054794521,28577.17041800643,18451.492537313436,65.62169093842847,67.6946704682632,0.5659698930345148,2.344740740740741,0.00011851851851851852,7.006923888524768,82.41508148148148
9,2022-09-19 11:47:20,32538.167938931296,19134.61538461538,8678.160919540232,67307.69230769231,3283.687943262411,4223.529411764705,23216.216216216217,18451.92307692308,64.65836184458564,70.27221008810355,0.5752262370643967,2.3815866666666663,0.00010666666666666667,6.996258166338957,82.60337333333334
10,2022-09-19 11:47:34,31555.555555555566,18395.5223880597,108259.91189427313,67326.73267326732,3352.0,4676.470588235294,23125.0,16397.959183673473,64.30485016174451,68.4291728146391,0.571411730664603,2.3762666666666665,9.696969696969698e-05,7.012472887699627,81.83746060606062
11,2022-09-19 11:47:48,32898.00995024876,19452.05479452055,177168.6746987952,64010.989010989004,3372.881355932204,4555.555555555556,20816.901408450703,17306.03448275862,64.0073015371547,66.5718591990271,0.5636718642203306,2.3644444444444446,8.888888888888889e-05,6.957874753619741,81.07237222222223
12,2022-09-19 11:48:02,32227.488151658763,18977.272727272728,178252.55102040817,62654.320987654326,3212.389380530974,4164.179104477611,20947.36842105263,16787.19008264463,63.74594598159914,69.37367031013821,0.5609155959393872,2.355577777777778,0.00013333333333333334,6.954490400256048,80.45890555555555
