front-end_orders,orders_carts
"('front-end', 0.5630101688424621)","('carts', 0.36618543685120786)","('orders', 0.07080439430632993)","('orders-db', 0.0)","('user', 0.0)","('payment', 0.0)","('shipping', 0.0)","('node3', 0.0)","('carts-db', 0.0)"
"('front-end', 0.5630101688424621)","('carts', 0.36618543685120786)","('orders', 0.07080439430632993)","('orders-db', 0.0)","('user', 0.0)","('payment', 0.0)","('shipping', 0.0)","('carts-db', 0.0)"
