,timestamp,front-end_carts,orders_carts,front-end_catalogue,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,catalogue_catalogue-db,orders_orders-db,user_user-db
0,2022-09-25 05:02:35,23965.517241379308,13317.307692307691,15637.931034482759,54605.26315789474,1959.183673469388,3160.0,21300.335570469797,16602.870813397127,53.98513927762229,57.775866666666666,0.6065333333333333,78.9548
1,2022-09-25 05:02:49,23443.396226415098,14746.835443037977,12040.44117647059,55508.47457627118,1177.2151898734178,3200.0,17989.130434782608,11916.666666666668,59.41430499962213,53.38583333333334,0.5559,80.10453333333334
2,2022-09-25 05:03:03,24289.09952606635,16160.714285714284,12482.758620689656,55882.35294117646,1590.9090909090912,3238.8059701492534,24835.526315789473,17089.04109589041,57.798800320149816,62.172577777777775,0.5754444444444444,77.70748888888889
3,2022-09-25 05:03:17,24718.309859154928,11598.360655737704,16176.470588235294,55882.35294117646,1611.7647058823534,3306.3063063063064,21392.73356401384,15080.645161290324,58.95314744640654,63.98598333333333,0.5849,79.12503333333333
4,2022-09-25 05:03:31,28659.909909909908,14864.864864864865,16176.470588235294,54861.11111111112,1893.617021276596,3306.3063063063064,20584.31952662722,15208.333333333334,60.44312054344705,64.18276,0.5948266666666666,79.7074
5,2022-09-25 05:03:45,23963.133640552995,16477.272727272728,14145.962732919255,50974.02597402598,1129.8701298701294,3073.5294117647054,21615.853658536587,17350.0,60.92686368797056,66.4203888888889,0.6014444444444443,80.25981111111112
6,2022-09-25 05:03:59,23645.833333333336,16331.168831168829,14243.421052631578,50000.0,1559.1397849462367,3033.0578512396696,21813.099041533547,16686.04651162791,60.87515273577412,66.88273333333333,0.5934190476190475,80.41939047619049
7,2022-09-25 05:04:13,26802.32558139535,15955.882352941178,14500.0,57500.0,1559.1397849462367,3172.4137931034484,21341.463414634145,17033.195020746887,61.24017701591088,66.72276666666667,0.5865314174330267,80.539075
8,2022-09-25 05:04:27,22535.714285714286,14326.92307692308,13696.428571428569,56428.57142857142,1897.9591836734694,3173.9130434782605,17500.0,13590.425531914894,60.79824002000694,66.24857777777778,0.5868615341242158,81.07781481481481
9,2022-09-25 05:04:41,36215.75342465754,18666.666666666664,13094.405594405594,52238.80597014926,1537.6344086021504,3368.4210526315787,20990.384615384613,16795.774647887327,60.69061563105581,65.53317333333334,0.5860287140451275,80.83081333333334
10,2022-09-25 05:04:55,36215.75342465754,18666.666666666664,9760.63829787234,100000.0,1800.0000000000002,3153.846153846154,11644.73684210526,9086.956521739128,64.17966269489922,62.040606060606066,0.5746867097379947,80.99266060606061
11,2022-09-25 05:05:09,221764.70588235292,162171.05263157896,6857.798165137615,179518.07228915664,450.89285714285717,3151.898734177215,10262.23776223776,8733.766233766233,63.198746359213175,61.843111111111114,0.561007261704273,79.65378888888888
12,2022-09-25 05:05:23,226226.4150943396,170253.16455696203,6959.999999999999,191379.31034482757,369.5652173913044,3264.1509433962265,10262.23776223776,8733.766233766233,66.26100697496688,62.65138333333334,0.5312350394820508,77.90821666666666
