NODE SUMMARY
service,in_edges,out_edges,num_in,num_out,num_out-in,num_invo-in,num_invo-out,num_invo-in-avg,num_invo-out-avg,num_invo-in-var,num_invo-out-var,num_anomalous_in,num_anomalous_out
verification-code,"[('auth', 'verification-code', {'num_invo': 55}), ('gateway', 'verification-code', {'num_invo': 269})]",[],2,0,-2,324,0,162.0,n/a,11449.0,n/a,0,0
travel,"[('gateway', 'travel', {'num_invo': 14, 'anomalous': True, 'selected_features': ['http_status']}), ('route-plan', 'travel', {'num_invo': 19, 'anomalous': True, 'selected_features': ['http_status']})]","[('travel', 'route', {'num_invo': 73}), ('travel', 'ticketinfo', {'num_invo': 85, 'anomalous': True, 'selected_features': ['http_status']})]",2,2,0,33,158,16.5,79.0,6.25,36.0,2,1
auth,"[('gateway', 'auth', {'num_invo': 59})]","[('auth', 'verification-code', {'num_invo': 55})]",1,1,0,59,55,n/a,n/a,n/a,n/a,0,0
basic,"[('ticketinfo', 'basic', {'num_invo': 94, 'anomalous': True, 'selected_features': ['http_status']})]","[('basic', 'station', {'num_invo': 120}), ('basic', 'train', {'num_invo': 29, 'anomalous': True, 'selected_features': ['http_status']})]",1,2,1,94,149,n/a,74.5,n/a,2070.25,1,1
station,"[('basic', 'station', {'num_invo': 120})]",[],1,0,-1,120,0,n/a,n/a,n/a,n/a,0,0
train,"[('basic', 'train', {'num_invo': 29, 'anomalous': True, 'selected_features': ['http_status']})]",[],1,0,-1,29,0,n/a,n/a,n/a,n/a,1,0
consign,"[('gateway', 'consign', {'num_invo': 13})]",[],1,0,-1,13,0,n/a,n/a,n/a,n/a,0,0
travel-plan,"[('gateway', 'travel-plan', {'num_invo': 21, 'anomalous': True, 'selected_features': ['latency', 'http_status']})]","[('travel-plan', 'route-plan', {'num_invo': 18, 'anomalous': True, 'selected_features': ['latency', 'http_status']})]",1,1,0,21,18,n/a,n/a,n/a,n/a,1,1
route-plan,"[('travel-plan', 'route-plan', {'num_invo': 18, 'anomalous': True, 'selected_features': ['latency', 'http_status']})]","[('route-plan', 'travel', {'num_invo': 19, 'anomalous': True, 'selected_features': ['http_status']})]",1,1,0,18,19,n/a,n/a,n/a,n/a,1,1
ticketinfo,"[('travel', 'ticketinfo', {'num_invo': 85, 'anomalous': True, 'selected_features': ['http_status']})]","[('ticketinfo', 'basic', {'num_invo': 94, 'anomalous': True, 'selected_features': ['http_status']})]",1,1,0,85,94,n/a,n/a,n/a,n/a,1,1
route,"[('travel', 'route', {'num_invo': 73})]",[],1,0,-1,73,0,n/a,n/a,n/a,n/a,0,0
gateway,[],"[('gateway', 'auth', {'num_invo': 59}), ('gateway', 'consign', {'num_invo': 13}), ('gateway', 'travel', {'num_invo': 14, 'anomalous': True, 'selected_features': ['http_status']}), ('gateway', 'travel-plan', {'num_invo': 21, 'anomalous': True, 'selected_features': ['latency', 'http_status']}), ('gateway', 'verification-code', {'num_invo': 269})]",0,5,5,0,376,n/a,75.2,n/a,9674.560000000001,0,2

EDGE SUMMARY
source,target,num_invo,anomalous,selected_features
auth,verification-code,55,0,
basic,station,120,0,
basic,train,29,1,['http_status']
gateway,auth,59,0,
gateway,consign,13,0,
gateway,travel,14,1,['http_status']
gateway,travel-plan,21,1,"['latency', 'http_status']"
gateway,verification-code,269,0,
travel,route,73,0,
travel,ticketinfo,85,1,['http_status']
travel-plan,route-plan,18,1,"['latency', 'http_status']"
route-plan,travel,19,1,['http_status']
ticketinfo,basic,94,1,['http_status']
