,timestamp,gateway_chain-1,chain-9_chain-10,chain-10_chain-11,chain-11_chain-12,chain-12_chain-13,chain-13_chain-14,chain-14_chain-15,chain-1_chain-2,chain-2_chain-3,chain-3_chain-4,chain-4_chain-5,chain-5_chain-6,chain-6_chain-7,chain-7_chain-8,chain-8_chain-9,chain-1_chain-1-db,chain-10_chain-10-db,chain-11_chain-11-db,chain-12_chain-12-db,chain-13_chain-13-db,chain-14_chain-14-db,chain-15_chain-15-db,chain-2_chain-2-db,chain-3_chain-3-db,chain-4_chain-4-db,chain-5_chain-5-db,chain-6_chain-6-db,chain-7_chain-7-db,chain-8_chain-8-db,chain-9_chain-9-db
0,2022-09-28 21:04:25,94791.66666666666,38571.42857142857,30769.230769230766,22599.999999999996,17500.0,13260.86956521739,4000.0,89285.71428571429,78947.36842105263,79268.29268292683,72619.04761904762,71527.77777777777,58333.33333333333,48913.043478260865,41015.625,0.5368666666666667,0.5709333333333333,0.5614666666666667,0.5296000000000001,0.5192666666666667,0.49860000000000004,0.5502666666666667,0.5060666666666667,0.5882000000000001,0.4855333333333334,0.5163333333333334,0.5060666666666667,0.5574,0.4958,0.5163333333333334
1,2022-09-28 21:04:39,112931.03448275861,36280.48780487805,32661.290322580648,20945.945945945943,18181.81818181818,9814.814814814816,4000.0,94444.44444444445,87878.78787878787,79268.29268292683,72619.04761904762,67968.75,60185.18518518518,46551.72413793103,42142.857142857145,0.5574,0.5554333333333332,0.5606,0.5657666666666668,0.5554333333333333,0.5347666666666666,0.5502666666666667,0.542,0.5882000000000001,0.4855333333333334,0.5625333333333333,0.5574,0.542,0.5471333333333334,0.5471333333333334
2,2022-09-28 21:04:53,94642.85714285714,36890.243902439026,34926.470588235294,22250.0,17989.130434782608,13145.16129032258,4600.0,89393.93939393939,80921.05263157895,78409.09090909091,76829.26829268293,71511.62790697675,65151.51515151516,58333.333333333336,41319.444444444445,0.5642444444444444,0.5606,0.5746666666666667,0.5674888888888888,0.5537111111111112,0.5537111111111112,0.5606,0.5471333333333334,0.5745111111111112,0.5266000000000001,0.5642444444444444,0.5642444444444444,0.5574,0.5539777777777778,0.5539777777777778
3,2022-09-28 21:05:07,93750.0,38414.634146341465,32142.857142857145,23333.333333333336,17819.148936170215,12410.714285714286,4375.0,84027.77777777777,80000.0,76219.51219512195,73333.33333333334,71153.84615384616,60714.28571428572,48611.11111111112,41666.666666666664,0.5728,0.5709333333333333,0.5761000000000001,0.5786833333333333,0.5606,0.5631833333333334,0.5631833333333334,0.5522666666666667,0.5753666666666667,0.542,0.5625333333333333,0.5650999999999999,0.5651,0.5599666666666667,0.5625333333333333
4,2022-09-28 21:05:21,87500.0,35975.60975609756,30833.333333333336,21484.375,17857.14285714286,9137.931034482757,4090.90909090909,85294.11764705883,76875.0,72619.04761904762,73750.0,65972.22222222223,57500.0,48557.692307692305,40312.5,0.5717733333333334,0.573,0.5793733333333334,0.5750666666666666,0.5606,0.5626666666666666,0.5647333333333333,0.5594533333333334,0.5717733333333334,0.5430266666666668,0.5656133333333333,0.5615066666666666,0.5656133333333334,0.5594533333333334,0.5656133333333333
5,2022-09-28 21:05:35,91666.66666666667,36805.555555555555,29583.333333333336,22580.645161290322,18522.727272727272,9814.814814814816,4500.0,85294.11764705883,84848.48484848486,76875.0,71527.77777777777,69827.58620689655,52173.91304347826,46875.0,41447.36842105263,0.5710888888888889,0.5726555555555555,0.5726555555555556,0.5743777777777778,0.5692111111111111,0.5692111111111111,0.5692111111111111,0.5642444444444444,0.5779333333333333,0.5471333333333334,0.5642444444444444,0.5693777777777778,0.5659555555555555,0.5659555555555555,0.5659555555555555
6,2022-09-28 21:05:49,107142.85714285714,38486.84210526316,31730.76923076923,20714.285714285714,18125.0,11630.434782608696,4500.0,87500.0,82031.25,78787.87878787878,75000.0,69852.94117647059,64423.07692307692,46875.0,44000.0,0.5691333333333334,0.5694571428571428,0.5622,0.5576476190476191,0.5561714285714285,0.5738857142857142,0.5650285714285713,0.5515333333333333,0.5632666666666667,0.5559333333333333,0.553,0.5559333333333333,0.5662,0.5515333333333333,0.5574
7,2022-09-28 21:06:03,111538.46153846155,38437.5,33593.75,22672.41379310345,18437.5,13214.285714285716,5125.0,89423.07692307692,82031.25,79166.66666666667,76315.78947368421,70689.6551724138,60185.18518518518,48958.333333333336,43548.38709677419,0.5574,0.5567249999999999,0.5593083333333333,0.5593083333333333,0.556725,0.5618916666666667,0.5554333333333333,0.542,0.5625333333333333,0.5445666666666666,0.5548333333333333,0.5561166666666667,0.5561166666666667,0.55355,0.5548333333333333
8,2022-09-28 21:06:17,93750.0,38141.02564102564,29326.923076923078,21484.375,18152.17391304348,11442.307692307691,5267.857142857142,88281.25,82638.88888888889,76785.71428571428,70588.23529411765,71527.77777777777,62068.965517241384,45161.290322580644,39329.26829268293,0.5574,0.5628962962962962,0.4971629629629629,0.5617481481481481,0.5583037037037036,0.5617481481481481,0.5606,0.542554163334222,0.5631037037037037,0.5448518518518519,0.5562592592592592,0.5574,0.5585407407407408,0.5562592592592592,0.5574
9,2022-09-28 21:06:31,95000.0,36890.243902439026,34210.52631578947,20546.875,17500.0,11730.769230769232,4615.384615384615,85714.28571428572,81081.08108108108,76875.0,75000.0,71527.77777777777,59259.25925925926,45535.71428571429,40972.22222222222,0.5594533333333334,0.5616333333333333,0.5077266666666667,0.5616333333333333,0.5585333333333333,0.5626666666666666,0.5595666666666667,0.5471344365180044,0.5625333333333333,0.5491866666666667,0.5574,0.5543059610770461,0.5574,0.55432,0.5553466666666667
