,timestamp,gateway_chain-1,chain-9_chain-10,chain-10_chain-11,chain-11_chain-12,chain-12_chain-13,chain-13_chain-14,chain-14_chain-15,chain-1_chain-2,chain-2_chain-3,chain-3_chain-4,chain-4_chain-5,chain-5_chain-6,chain-6_chain-7,chain-7_chain-8,chain-8_chain-9,chain-1_chain-db,chain-10_chain-db,chain-11_chain-db,chain-12_chain-db,chain-13_chain-db,chain-14_chain-db,chain-15_chain-db,chain-2_chain-db,chain-3_chain-db,chain-4_chain-db,chain-5_chain-db,chain-6_chain-db,chain-7_chain-db,chain-8_chain-db,chain-9_chain-db
0,2022-09-28 22:30:20,125000.0,39102.5641025641,35576.92307692308,27403.846153846152,18486.842105263157,14354.83870967742,5480.7692307692305,96000.0,86290.32258064515,79729.72972972972,76351.35135135136,72222.22222222222,71710.52631578948,64655.17241379311,43333.33333333333,0.5192666666666667,0.5534,0.543,0.543,0.5534,0.5534,0.5638,0.5502666666666667,0.5502666666666667,0.5502666666666667,0.5606,0.5296000000000001,0.5502666666666667,0.5606,0.49860000000000004
1,2022-09-28 22:30:34,133870.96774193548,37187.5,33088.23529411764,22931.03448275862,18486.842105263157,12844.827586206897,4642.857142857142,87121.21212121213,80769.23076923078,78658.53658536586,75568.18181818181,71621.62162162163,63709.67741935484,55555.555555555555,43750.0,0.5502666666666667,0.5586,0.543,0.543,0.5742,0.5638000000000001,0.569,0.5347666666666666,0.5244333333333333,0.5244333333333333,0.5657666666666666,0.5553171264827403,0.5244333333333333,0.5399333333333334,0.5347666666666666
2,2022-09-28 22:30:48,96296.2962962963,37878.78787878787,35810.81081081081,23269.23076923077,18289.473684210527,12844.827586206897,4750.0,87096.77419354838,79605.26315789473,74390.24390243902,71621.62162162163,68902.43902439025,65909.09090909091,52884.61538461538,43750.0,0.5571555555555555,0.5672666666666667,0.5534,0.5534,0.5603333333333333,0.5603333333333333,0.5603333333333333,0.5399333333333334,0.5537111111111112,0.5502666666666667,0.5606,0.5571528608991244,0.5537111111111112,0.5606,0.5468222222222222
3,2022-09-28 22:31:02,91379.3103448276,37195.12195121951,32857.14285714286,22931.03448275862,17989.130434782608,13863.636363636364,3756.7567567567567,84285.71428571428,79487.17948717948,75625.0,74375.0,68902.43902439025,64285.71428571429,47222.222222222226,40357.142857142855,0.5580166666666666,0.5638,0.556,0.556,0.569,0.5638000000000001,0.5638000000000001,0.5554333333333333,0.5554333333333333,0.5554333333333333,0.5580166666666666,0.5657646456743434,0.5554333333333333,0.5657666666666666,0.5502666666666667
4,2022-09-28 22:31:16,96153.84615384616,37500.0,33203.125,25543.478260869564,17857.14285714286,13145.16129032258,4481.481481481481,85416.66666666667,79878.0487804878,79487.17948717948,76190.47619047618,70833.33333333334,64062.5,54000.0,43214.28571428571,0.5606,0.57004,0.55548,0.55548,0.56588,0.56588,0.56588,0.5564666666666667,0.5544,0.5544,0.5626666666666666,0.5667983832061413,0.5544,0.5626666666666666,0.5523333333333333
5,2022-09-28 22:31:30,99038.46153846153,37228.260869565216,32638.888888888887,22580.645161290322,18181.818181818184,9615.384615384617,4290.322580645161,87500.0,80000.0,76562.5,72777.77777777777,71710.52631578948,65151.51515151516,45161.290322580644,40064.10256410256,0.5623222222222222,0.5707333333333333,0.5620666666666666,0.5638,0.5707333333333333,0.5672666666666667,0.5690000000000001,0.5640444444444445,0.5606,0.5606,0.5606,0.5657653193384511,0.5606,0.5640444444444445,0.5537111111111112
6,2022-09-28 22:31:44,94444.44444444445,36890.243902439026,31451.612903225807,22672.41379310345,17166.666666666668,9615.384615384617,4250.0,85000.0,80555.55555555556,76162.79069767443,72500.0,71428.57142857143,52884.61538461538,50000.0,42361.11111111112,0.5709333333333333,0.5712285714285714,0.5608285714285715,0.5608285714285715,0.5742,0.5727142857142857,0.5727142857142857,0.5650285714285714,0.5620761904761905,0.5620761904761905,0.5635523809523809,0.5679797975281962,0.5620761904761905,0.5665047619047618,0.5576476190476191
7,2022-09-28 22:31:58,94642.85714285714,39802.63157894737,34558.82352941177,24196.42857142857,18333.333333333336,13000.0,4923.076923076924,84848.48484848486,79878.0487804878,78378.37837837839,77500.0,69512.19512195123,63235.294117647056,50000.0,41428.57142857143,0.56835,0.5768,0.5690000000000001,0.5703,0.5781,0.5755,0.5768,0.56835,0.5670583333333333,0.5670583333333333,0.567038618590598,0.569640656170505,0.5631833333333334,0.5696416666666666,0.5657666666666666
8,2022-09-28 22:32:12,98000.0,37500.0,34868.42105263157,26562.5,17678.571428571428,13362.068965517243,4760.0,84848.48484848486,78846.15384615384,78378.37837837839,77500.0,68750.0,65972.22222222223,53703.7037037037,41071.42857142857,0.5663407407407407,0.5765111111111111,0.5684222222222223,0.5684222222222223,0.5799777777777778,0.5741999999999999,0.5741999999999999,0.5697851851851852,0.5709333333333333,0.5709333333333333,0.5720821033392376,0.5674879906700785,0.5674888888888889,0.5720814814814815,0.5651925925925926
9,2022-09-28 22:32:26,96296.2962962963,35984.84848484849,29629.629629629635,22589.285714285714,17500.0,14411.764705882355,3705.8823529411766,86666.66666666667,78846.15384615384,74479.16666666666,73295.45454545454,72727.27272727274,62500.0,56034.48275862069,41071.42857142857,0.5688666666666666,0.5742,0.5690000000000001,0.5690000000000001,0.57732,0.57212,0.57316,0.5709333333333333,0.5709333333333333,0.5709333333333333,0.5688672263386472,0.570932524936404,0.5678333333333333,0.5740333333333333,0.5647333333333333
