front-end_user
"('user', 0.64971003546875)","('orders', 0.22486061525248205)","('front-end', 0.1254293492787679)","('user-db', 0.0)","('home-cluster-node1', 0.0)"
"('user', 0.64971003546875)","('orders', 0.22486061525248205)","('front-end', 0.1254293492787679)","('user-db', 0.0)"
