NODE SUMMARY
service,in_edges,out_edges,num_in,num_out,num_out-in,num_invo-in,num_invo-out,num_invo-in-avg,num_invo-out-avg,num_invo-in-var,num_invo-out-var,num_anomalous_in,num_anomalous_out
order,"[('admin-order', 'order', {'num_invo': 56}), ('seat', 'order', {'num_invo': 29}), ('travel', 'order', {'num_invo': 33})]",[],3,0,-3,118,0,39.333333333333336,n/a,141.55555555555557,n/a,0,0
travel,"[('gateway', 'travel', {'num_invo': 20, 'anomalous': True, 'selected_features': ['http_status']}), ('route-plan', 'travel', {'num_invo': 9, 'anomalous': True, 'selected_features': ['http_status']}), ('seat', 'travel', {'num_invo': 59})]","[('travel', 'order', {'num_invo': 33}), ('travel', 'route', {'num_invo': 141}), ('travel', 'seat', {'num_invo': 35, 'anomalous': True, 'selected_features': ['http_status']}), ('travel', 'ticketinfo', {'num_invo': 220}), ('travel', 'train', {'num_invo': 34})]",3,5,2,88,463,29.333333333333332,92.6,460.22222222222223,5775.4400000000005,2,1
verification-code,"[('auth', 'verification-code', {'num_invo': 93}), ('gateway', 'verification-code', {'num_invo': 426})]",[],2,0,-2,519,0,259.5,n/a,27722.25,n/a,0,0
route,"[('basic', 'route', {'num_invo': 34}), ('travel', 'route', {'num_invo': 141})]",[],2,0,-2,175,0,87.5,n/a,2862.25,n/a,0,0
train,"[('basic', 'train', {'num_invo': 35}), ('travel', 'train', {'num_invo': 34})]",[],2,0,-2,69,0,34.5,n/a,0.25,n/a,0,0
admin-order,"[('gateway', 'admin-order', {'num_invo': 66})]","[('admin-order', 'order', {'num_invo': 56}), ('admin-order', 'order-other', {'num_invo': 45})]",1,2,1,66,101,n/a,50.5,n/a,30.25,0,0
order-other,"[('admin-order', 'order-other', {'num_invo': 45})]",[],1,0,-1,45,0,n/a,n/a,n/a,n/a,0,0
auth,"[('gateway', 'auth', {'num_invo': 95})]","[('auth', 'verification-code', {'num_invo': 93})]",1,1,0,95,93,n/a,n/a,n/a,n/a,0,0
basic,"[('ticketinfo', 'basic', {'num_invo': 202})]","[('basic', 'price', {'num_invo': 33}), ('basic', 'route', {'num_invo': 34}), ('basic', 'station', {'num_invo': 327}), ('basic', 'train', {'num_invo': 35})]",1,4,3,202,429,n/a,107.25,n/a,16097.1875,0,0
price,"[('basic', 'price', {'num_invo': 33})]",[],1,0,-1,33,0,n/a,n/a,n/a,n/a,0,0
station,"[('basic', 'station', {'num_invo': 327})]",[],1,0,-1,327,0,n/a,n/a,n/a,n/a,0,0
consign,"[('gateway', 'consign', {'num_invo': 23})]",[],1,0,-1,23,0,n/a,n/a,n/a,n/a,0,0
travel-plan,"[('gateway', 'travel-plan', {'num_invo': 15, 'anomalous': True, 'selected_features': ['latency', 'http_status']})]","[('travel-plan', 'route-plan', {'num_invo': 15, 'anomalous': True, 'selected_features': ['latency', 'http_status']})]",1,1,0,15,15,n/a,n/a,n/a,n/a,1,1
ts-ui-dashboard,"[('gateway', 'ts-ui-dashboard', {'num_invo': 50})]",[],1,0,-1,50,0,n/a,n/a,n/a,n/a,0,0
route-plan,"[('travel-plan', 'route-plan', {'num_invo': 15, 'anomalous': True, 'selected_features': ['latency', 'http_status']})]","[('route-plan', 'travel', {'num_invo': 9, 'anomalous': True, 'selected_features': ['http_status']})]",1,1,0,15,9,n/a,n/a,n/a,n/a,1,1
seat,"[('travel', 'seat', {'num_invo': 35, 'anomalous': True, 'selected_features': ['http_status']})]","[('seat', 'config', {'num_invo': 31, 'anomalous': True, 'selected_features': ['http_status']}), ('seat', 'order', {'num_invo': 29}), ('seat', 'travel', {'num_invo': 59})]",1,3,2,35,119,n/a,39.666666666666664,n/a,187.55555555555557,1,1
config,"[('seat', 'config', {'num_invo': 31, 'anomalous': True, 'selected_features': ['http_status']})]",[],1,0,-1,31,0,n/a,n/a,n/a,n/a,1,0
ticketinfo,"[('travel', 'ticketinfo', {'num_invo': 220})]","[('ticketinfo', 'basic', {'num_invo': 202})]",1,1,0,220,202,n/a,n/a,n/a,n/a,0,0
gateway,[],"[('gateway', 'admin-order', {'num_invo': 66}), ('gateway', 'auth', {'num_invo': 95}), ('gateway', 'consign', {'num_invo': 23}), ('gateway', 'travel', {'num_invo': 20, 'anomalous': True, 'selected_features': ['http_status']}), ('gateway', 'travel-plan', {'num_invo': 15, 'anomalous': True, 'selected_features': ['latency', 'http_status']}), ('gateway', 'ts-ui-dashboard', {'num_invo': 50}), ('gateway', 'verification-code', {'num_invo': 426})]",0,7,7,0,695,n/a,99.28571428571429,n/a,18501.061224489797,0,2

EDGE SUMMARY
source,target,num_invo,anomalous,selected_features
admin-order,order,56,0,
admin-order,order-other,45,0,
auth,verification-code,93,0,
basic,price,33,0,
basic,route,34,0,
basic,station,327,0,
basic,train,35,0,
gateway,admin-order,66,0,
gateway,auth,95,0,
gateway,consign,23,0,
gateway,travel,20,1,['http_status']
gateway,travel-plan,15,1,"['latency', 'http_status']"
gateway,ts-ui-dashboard,50,0,
gateway,verification-code,426,0,
travel,order,33,0,
travel,route,141,0,
travel,seat,35,1,['http_status']
travel,ticketinfo,220,0,
travel,train,34,0,
travel-plan,route-plan,15,1,"['latency', 'http_status']"
route-plan,travel,9,1,['http_status']
seat,config,31,1,['http_status']
seat,order,29,0,
seat,travel,59,0,
ticketinfo,basic,202,0,
