front-end_user
"('user', 0.6497100354687502)","('orders', 0.20596802505398404)","('front-end', 0.1443219394772661)","('user-db', 0.0)","('home-cluster-node1', 0.0)"
"('user', 0.6497100354687502)","('orders', 0.20596802505398404)","('front-end', 0.1443219394772661)","('user-db', 0.0)"
