,timestamp,front-end_carts,orders_carts,front-end_catalogue,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,catalogue_catalogue-db,orders_orders-db,user_user-db
0,2022-09-25 06:09:35,28561.827956989255,16842.105263157897,15320.945945945943,60211.26760563381,1947.3684210526317,3367.3469387755104,19593.023255813954,14943.946188340808,85.9331199573248,67.49539999999999,0.5625333333333333,86.23960000000001
1,2022-09-25 06:09:49,24776.119402985074,14791.666666666668,15156.250000000002,62784.090909090904,1927.8350515463917,3234.2342342342345,22184.21052631579,16047.297297297298,71.76682664532908,64.4549,0.5639000000000001,80.01743333333334
2,2022-09-25 06:10:03,32758.620689655174,18076.92307692308,15551.948051948053,59090.909090909096,2181.8181818181815,3275.862068965517,24196.42857142857,17438.524590163935,68.14626220799715,66.27995555555555,0.5593955211943482,81.04635555555556
3,2022-09-25 06:10:17,26742.78846153846,15176.056338028167,13899.999999999998,59090.909090909096,2092.7835051546394,3326.9230769230767,22312.703583061884,17839.366515837108,66.63196332266453,64.93701666666666,0.5579002018453477,81.11301666666667
4,2022-09-25 06:10:31,26621.62162162162,16320.224719101123,13899.999999999998,63611.11111111112,2100.0,3326.9230769230767,21173.4693877551,16020.179372197312,64.93877065813163,65.10861333333332,0.5644268281429449,80.72213333333335
5,2022-09-25 06:10:45,26250.000000000007,17406.25,10472.44094488189,63764.04494382023,2065.420560747663,3400.0,21110.24844720497,18094.713656387663,63.773022469264134,65.02624444444444,0.5687779123413429,80.27545555555555
6,2022-09-25 06:10:59,24861.111111111113,14732.142857142857,13140.625,65357.14285714286,2192.660550458716,3274.8091603053435,20405.62913907285,16396.103896103894,65.22008778356603,65.3074,0.5757048772449606,81.13952380952381
7,2022-09-25 06:11:13,25562.5,14459.45945945946,14417.808219178081,59536.0824742268,2192.660550458716,3111.1111111111118,21926.22950819672,16266.666666666666,64.84469599162601,66.44014166666666,0.5800584342560072,81.787575
8,2022-09-25 06:11:27,23565.21739130435,16507.352941176472,14055.555555555553,53571.42857142857,1824.7422680412374,3318.8405797101445,21446.07843137255,15962.5,65.12484485075724,65.87705185185185,0.5766371267460805,81.78169629629629
9,2022-09-25 06:11:41,33479.020979020985,19910.714285714286,13533.653846153846,63920.45454545454,1785.7142857142856,3336.633663366337,21180.81180811808,17054.794520547945,64.34069458814083,66.22444,0.5752267474048057,81.96861333333334
10,2022-09-25 06:11:55,33479.020979020985,19910.714285714286,8729.166666666668,95930.23255813954,1650.0000000000002,3191.3043478260865,17575.0,14096.153846153848,66.38982898397826,63.79667878787879,0.5670485582467931,81.3835696969697
11,2022-09-25 06:12:09,211011.9047619048,173051.94805194804,7763.157894736842,193000.0,1490.5660377358492,3315.78947368421,12700.000000000002,9975.000000000002,67.68425776237798,61.97606666666667,0.5550056228373381,80.24501111111111
12,2022-09-25 06:12:23,206767.51592356685,148529.41176470587,8084.677419354838,190159.5744680851,1516.1290322580644,3282.608695652174,12700.000000000002,9975.000000000002,66.99831657368122,62.27352222222222,0.5479000672817825,77.6384
