,timestamp,gateway_chain-1,chain-1_chain-2,chain-2_chain-3,chain-3_chain-4,chain-4_chain-5,chain-1_chain-1-db,chain-2_chain-2-db,chain-3_chain-3-db,chain-4_chain-4-db,chain-5_chain-5-db
0,2022-09-28 16:38:20,37500.0,32421.875,19069.767441860462,16585.365853658535,6515.151515151516,0.5236000000000001,0.5020666666666667,0.595,0.5746,0.5848
1,2022-09-28 16:38:34,38068.18181818182,29166.666666666664,19069.767441860462,16219.51219512195,6687.5,0.5848,0.5020666666666667,0.5848,0.6001000000000001,0.5797
2,2022-09-28 16:38:48,38031.914893617024,34375.0,18100.0,16647.72727272727,6687.5,0.578,0.5572222222222222,0.5848,0.6086,0.5983999999999999
3,2022-09-28 16:39:02,37500.0,32857.14285714286,19187.5,16647.72727272727,6451.612903225806,0.5797,0.5561833333333334,0.5848,0.595,0.5797
4,2022-09-28 16:39:16,37500.0,32857.14285714286,18297.872340425536,16500.0,6764.705882352941,0.58072,0.5641733333333333,0.5848,0.59704,0.5848
5,2022-09-28 16:39:30,37215.909090909096,32812.5,18653.846153846152,16486.486486486487,6742.424242424242,0.5746,0.5572222222222222,0.5797,0.5865,0.5814
6,2022-09-28 16:39:44,36858.97435897436,32720.588235294115,19034.09090909091,16768.29268292683,6166.666666666667,0.5760571428571428,0.5642380952380953,0.5789714285714285,0.5877142857142857,0.5804285714285714
7,2022-09-28 16:39:58,36904.76190476191,33064.51612903226,18478.26086956522,16041.666666666668,5480.76923076923,0.575875,0.5628416666666667,0.578425,0.58735,0.5835250000000001
8,2022-09-28 16:40:12,36079.545454545456,29583.333333333336,18011.363636363636,15384.615384615385,6742.424242424242,0.578,0.5688074074074074,0.5825333333333333,0.5825333333333333,0.578
9,2022-09-28 16:40:26,36363.63636363636,30241.93548387097,18197.674418604653,15000.0,6293.103448275862,0.57562,0.5651933333333333,0.5776600000000001,0.5786800000000001,0.5776600000000001
10,2022-09-28 16:40:40,45535.71428571429,42763.15789473685,33928.57142857143,16538.461538461535,6439.393939393939,0.5746,0.5704363636363636,0.5746,0.5792363636363637,0.5755272727272728
11,2022-09-28 16:40:54,175000.0,175000.0,58653.84615384616,15999.999999999998,6785.714285714285,0.5695,0.5638888888888889,0.57035,0.5746,0.5712
12,2022-09-28 16:41:08,175000.0,175000.0,48557.692307692305,16382.978723404258,6323.529411764706,0.57375,0.5707833333333333,0.5720500000000001,0.57545,0.5712
