front-end_carts,orders_carts,shipping_rabbitmq
"('carts', 0.4817388712895532)","('rabbitmq', 0.25428890648822455)","('front-end', 0.08638646816365295)","('orders', 0.08638646816365295)","('shipping', 0.08028106152721508)","('queue-master', 0.01091822436770125)","('carts-db', 0.0)","('home-cluster-node2', 0.0)","('home-cluster-node1', 0.0)"
"('carts', 0.4817388712895532)","('rabbitmq', 0.25428890648822455)","('front-end', 0.08638646816365295)","('orders', 0.08638646816365295)","('shipping', 0.08028106152721508)","('queue-master', 0.01091822436770125)","('carts-db', 0.0)"
