,timestamp,gateway_chain-1,chain-9_chain-10,chain-1_chain-2,chain-2_chain-3,chain-3_chain-4,chain-4_chain-5,chain-5_chain-6,chain-6_chain-7,chain-7_chain-8,chain-8_chain-9,chain-1_chain-db,chain-10_chain-db,chain-2_chain-db,chain-3_chain-db,chain-4_chain-db,chain-5_chain-db,chain-6_chain-db,chain-7_chain-db,chain-8_chain-db,chain-9_chain-db
0,2022-09-28 18:54:41,71875.0,4909.09090909091,65322.580645161295,56481.48148148149,45089.28571428572,37171.05263157895,33455.882352941175,21944.44444444444,17905.405405405403,13620.689655172413,0.5304666666666666,0.5534737965062009,0.5194051747132569,0.5192666666666667,0.5296000000000001,0.5399333333333333,0.49860000000000004,0.49860000000000004,0.5192666666666667,0.5502666666666667
1,2022-09-28 18:54:55,75000.0,6571.428571428572,65789.47368421052,61290.32258064516,44531.25,40131.57894736843,36217.94871794872,29583.333333333336,18372.093023255813,15526.315789473685,0.5502666666666667,0.5482368982531005,0.5400025873566284,0.5502666666666667,0.5399333333333334,0.5399333333333333,0.5399333333333334,0.5296000000000001,0.5399333333333334,0.5244333333333333
2,2022-09-28 18:55:09,75000.0,5399.999999999999,68750.0,56250.0,40540.54054054054,39062.5,35937.5,25480.76923076923,18197.674418604653,15067.567567567567,0.5539999999999999,0.5534245988354003,0.55031283601553,0.5606,0.5537111111111112,0.5640444444444443,0.5537111111111112,0.5433777777777777,0.5537111111111112,0.5468222222222222
3,2022-09-28 18:55:23,73026.31578947368,5238.0952380952385,64843.75,48437.5,40540.54054054054,38141.02564102564,34090.909090909096,22900.0,17670.454545454548,14396.551724137931,0.5476833333333333,0.5586184491265502,0.5477179603449809,0.5657666666666666,0.5528500000000001,0.5502666666666667,0.5425166666666666,0.5476833333333333,0.5476833333333333,0.5451
4,2022-09-28 18:55:37,69078.94736842105,4379.310344827586,66216.21621621623,49519.230769230766,39473.68421052631,36858.97435897436,34210.52631578947,22857.14285714286,17670.454545454548,12500.0,0.5607733333333333,0.5534147593012402,0.548227701609318,0.5585333333333333,0.5461333333333334,0.5523333333333333,0.5461333333333334,0.5502666666666667,0.5482,0.5502666666666667
5,2022-09-28 18:55:51,69375.0,5200.0,65441.17647058823,64062.5,42968.75,35416.666666666664,33974.35897435898,25961.53846153846,17333.333333333336,14459.45945945946,0.5571555555555555,0.5603456327510336,0.5571786402299872,0.5606,0.5571555555555555,0.5554333333333333,0.5519888888888889,0.5519888888888889,0.5554333333333333,0.5537111111111112
6,2022-09-28 18:56:05,72368.42105263157,5729.166666666667,65441.17647058823,64062.5,40000.0,36562.5,36184.21052631579,22672.41379310345,17875.0,14838.709677419356,0.5545714285714286,0.5608391137866001,0.5635721678161796,0.5606,0.5546952380952381,0.5532190476190476,0.5546952380952381,0.5546952380952381,0.5546952380952381,0.5546952380952381
7,2022-09-28 18:56:19,72916.66666666667,5263.1578947368425,64285.714285714275,52173.913043478264,42187.5,37162.16216216216,32500.0,23977.272727272728,17682.926829268294,11562.5,0.5502666666666667,0.5612092245632752,0.563200646839157,0.556725,0.5451,0.5476833333333333,0.5463916666666666,0.5502666666666667,0.5450562215486421,0.548975
8,2022-09-28 18:56:33,71341.46341463414,5000.0,64843.75,48913.043478260865,39930.555555555555,37202.38095238095,35416.666666666664,23500.0,17865.853658536587,13629.032258064515,0.5455777777777777,0.5545637551673557,0.5583190934866581,0.5514148148148148,0.5479703703703703,0.5491185185185185,0.5456740740740741,0.5468222222222222,0.5468290200839191,0.5468222222222222
9,2022-09-28 18:56:47,73837.20930232559,5892.857142857143,68918.91891891892,54166.66666666667,41319.444444444445,37804.8780487805,35670.73170731707,22931.03448275862,17659.57446808511,15689.655172413793,0.5502666666666667,0.55340737965062,0.5533805174713257,0.5533666666666667,0.5492333333333332,0.5513,0.5492333333333332,0.5471666666666667,0.5492394514088605,0.5471666666666667
10,2022-09-28 18:57:01,73837.20930232559,175000.0,89705.88235294119,65000.0,119444.44444444444,156756.75675675677,173333.33333333334,145454.54545454544,20982.142857142855,15689.655172413793,0.5492484848484849,0.5524612542278364,0.5540368340648415,0.5502666666666666,0.5502666666666666,0.5502666666666666,0.5474484848484849,0.5474484848484849,0.5512116224929036,0.5465090909090908
11,2022-09-28 18:57:15,160000.0,175000.0,175000.0,175000.0,175000.0,175000.0,173333.33333333334,175000.0,175000.0,175000.0,0.5106555555555555,0.55340614970885,0.554583764559438,0.5545722222222222,0.5468222222222222,0.5494055555555555,0.5459611111111111,0.5485444444444444,0.5519939872851616,0.5494055555555556
12,2022-09-28 18:57:29,175000.0,175000.0,175000.0,175000.0,175000.0,175000.0,175000.0,175000.0,175000.0,175000.0,0.5113722222222222,0.5542666666666667,0.5562944444444444,0.5571555555555555,0.5519888888888889,0.5485444444444444,0.5545722222222222,0.5554333333333333,0.5511328761740505,0.5519888888888889
