gateway_fanout-1,gateway_fanout-10,gateway_fanout-11,gateway_fanout-12,gateway_fanout-13,gateway_fanout-14,gateway_fanout-15,gateway_fanout-2,gateway_fanout-3,gateway_fanout-4,gateway_fanout-5,gateway_fanout-6,gateway_fanout-7,gateway_fanout-8,gateway_fanout-9
"('gateway', 0.6375000000000001)","('fanout-8', 0.042957670988221425)","('fanout-7', 0.041424328343240224)","('fanout-4', 0.034375929561822574)","('fanout-12', 0.02909376493642565)","('fanout-14', 0.027620939128503205)","('fanout-13', 0.023029693981614703)","('fanout-9', 0.02255552971121124)","('fanout-5', 0.021977955686589997)","('fanout-6', 0.02062290516898499)","('fanout-1', 0.02038377843674307)","('fanout-2', 0.018960637744605015)","('fanout-10', 0.018253106608556793)","('fanout-3', 0.016063859567385704)","('fanout-11', 0.014042767052446076)","('fanout-15', 0.011137133083649341)","('fanout-db', 0.0)","('home-cluster-node3', 0.0)","('home-cluster-node1', 0.0)","('home-cluster-node2', 0.0)"
"('gateway', 0.6375000000000001)","('fanout-8', 0.042957670988221425)","('fanout-7', 0.041424328343240224)","('fanout-4', 0.034375929561822574)","('fanout-12', 0.02909376493642565)","('fanout-14', 0.027620939128503205)","('fanout-13', 0.023029693981614703)","('fanout-9', 0.02255552971121124)","('fanout-5', 0.021977955686589997)","('fanout-6', 0.02062290516898499)","('fanout-1', 0.02038377843674307)","('fanout-2', 0.018960637744605015)","('fanout-10', 0.018253106608556793)","('fanout-3', 0.016063859567385704)","('fanout-11', 0.014042767052446076)","('fanout-15', 0.011137133083649341)","('fanout-db', 0.0)"
