chain-7_chain-8
"('chain-8', 0.64971003546875)","('chain-7', 0.35028996453125)","('chain-8-db', 0.0)","('chain-9', 0.0)","('home-cluster-node3', 0.0)"
"('chain-8', 0.64971003546875)","('chain-7', 0.35028996453125)","('chain-8-db', 0.0)","('chain-9', 0.0)"
