,timestamp,gateway_fanout-1,gateway_fanout-2,gateway_fanout-3,gateway_fanout-4,gateway_fanout-5,fanout-1_fanout-1-db,fanout-2_fanout-2-db,fanout-3_fanout-3-db,fanout-4_fanout-4-db,fanout-5_fanout-5-db
0,2022-09-28 23:08:30,6928.571428571428,6120.689655172414,7013.88888888889,5108.695652173912,6532.258064516129,0.5266000000000001,0.5368666666666667,0.5571771291483407,0.5481333333333334,0.5471333333333334
1,2022-09-28 23:08:44,7045.454545454545,6416.666666666666,7039.473684210526,5916.666666666667,6120.689655172414,0.5317333333333334,0.5574,0.5317231517423711,0.5574,0.5522666666666667
2,2022-09-28 23:08:58,7302.631578947368,6532.258064516129,7013.88888888889,5833.333333333334,6928.571428571428,0.5608222222222222,0.5608222222222222,0.5676598789393584,0.5816888888888889,0.5574
3,2022-09-28 23:09:12,7000.0,5568.181818181818,5648.148148148148,4769.2307692307695,5462.962962962963,0.5651,0.5650999999999999,0.5650949092045188,0.5625333333333333,0.5574
4,2022-09-28 23:09:26,7013.88888888889,6206.896551724138,6842.105263157895,6406.25,5925.925925925926,0.5615066666666667,0.5594533333333334,0.563555927363615,0.5617066666666666,0.5634659632294164
5,2022-09-28 23:09:40,7205.882352941177,6666.666666666666,7027.027027027027,5625.000000000001,6875.0,0.5591111111111111,0.5625333333333333,0.5608188283585681,0.5591111111111111,0.5556794244774984
6,2022-09-28 23:09:54,7045.454545454545,6285.714285714285,6794.871794871796,6212.121212121213,7000.0,0.5574,0.5603333333333333,0.5573766443629483,0.5678095238095239,0.5588420452349097
7,2022-09-28 23:10:08,7121.212121212122,5961.538461538462,6666.666666666666,6538.461538461538,6724.137931034483,0.5586833333333333,0.5599666666666667,0.5625328513609247,0.5743333333333334,0.559959317419447
8,2022-09-28 23:10:22,7121.212121212122,5961.538461538462,6666.666666666666,6538.461538461538,6724.137931034483,0.5574,0.5631037037037037,0.5608217938023033,0.5677777777777778,0.5619222006533441
9,2022-09-28 23:10:36,6937.5,6458.333333333334,7267.4418604651155,6287.878787878788,7152.7777777777765,0.5615066666666667,0.5584266666666667,0.5625329477554064,0.5730000000000001,0.5604725099369958
10,2022-09-28 23:10:50,6304.347826086956,5476.190476190476,6551.7241379310335,5625.0,8375.0,0.5574,0.5574,0.561119722505642,0.5649575757575758,0.5583265241851477
11,2022-09-28 23:11:04,7071.4285714285725,7071.4285714285725,7115.384615384615,5520.833333333334,37500.0,0.5556888888888889,0.5548333333333334,0.557399000542593,0.5644111111111111,0.5548270916141632
12,2022-09-28 23:11:18,7214.285714285714,5865.384615384616,6465.517241379311,5865.384615384616,37500.0,0.5548333333333334,0.5574,0.5548509064468979,0.5608222222222222,0.5530633836193125
