chain-10,"('chain-7', 0.15904433443556398)","('chain-6', 0.14770072436729284)","('chain-9', 0.13500067476671407)","('chain-8', 0.11682962976570416)","('chain-3', 0.11541475242461334)","('chain-5', 0.10965394922413667)","('chain-4', 0.10889023164580246)","('chain-2', 0.06538461538461539)","('chain-10', 0.042081087985557174)","('chain-db', 0.0)"

chain-1

chain-2

chain-3

chain-4,"('chain-3', 0.49991595126902866)","('chain-2', 0.3474611616463254)","('chain-4', 0.152622887084646)","('chain-db', 0.0)","('chain-5', 0.0)"

chain-5,"('chain-3', 0.3767754323928342)","('chain-4', 0.37611292120626794)","('chain-2', 0.2067518698521505)","('chain-5', 0.040359776548747436)","('chain-db', 0.0)","('chain-6', 0.0)"

chain-6,"('chain-4', 0.20286340616329132)","('chain-6', 0.19944550971792774)","('chain-2', 0.19254401013644845)","('chain-3', 0.17017650899485218)","('chain-5', 0.15769783771475304)","('chain-1', 0.07727272727272727)","('chain-db', 0.0)","('chain-7', 0.0)"

chain-7,"('chain-4', 0.20203899370325945)","('chain-7', 0.19060072736068134)","('chain-3', 0.1897243750038212)","('chain-5', 0.17622553545153202)","('chain-6', 0.1641376412079787)","('chain-2', 0.07727272727272727)","('chain-db', 0.0)","('chain-8', 0.0)"

chain-8,"('chain-8', 0.2553280086778682)","('chain-4', 0.17281900307579132)","('chain-7', 0.16921557921712027)","('chain-5', 0.16639072880047248)","('chain-6', 0.15897395295602046)","('chain-3', 0.07727272727272727)","('chain-db', 0.0)","('chain-9', 0.0)"

chain-9,"('chain-5', 0.129872603009162)","('chain-9', 0.11923042775774531)","('chain-4', 0.11857506694587257)","('chain-6', 0.11611106434832905)","('chain-3', 0.10868968739758966)","('chain-2', 0.10526217677317054)","('chain-8', 0.09998292716036096)","('chain-7', 0.09839516751254315)","('chain-1', 0.06071428571428571)","('chain-10', 0.043166593380941046)","('chain-db', 0.0)"

chain-db,"('chain-4', 0.11847311944056504)","('chain-2', 0.10883964564245875)","('chain-7', 0.10586331284613901)","('chain-6', 0.1022646928427202)","('chain-9', 0.1015822959478893)","('chain-1', 0.10033976189158234)","('chain-8', 0.098946734165383)","('chain-3', 0.09372706265272003)","('chain-5', 0.09368295996297864)","('gateway', 0.056666666666666664)","('chain-10', 0.019613747940897045)","('chain-db', 0.0)"

gateway

