,timestamp,gateway_chain-1,chain-1_chain-2,chain-2_chain-3,chain-3_chain-4,chain-4_chain-5,chain-1_chain-db,chain-2_chain-db,chain-3_chain-db,chain-4_chain-db,chain-5_chain-db
0,2022-09-28 17:09:05,36363.63636363637,33783.78378378378,18812.5,16607.14285714286,6824.324324324324,0.6508867849046539,0.5666666666666667,0.6087333333333333,0.5892000000000001,0.5666666666666667
1,2022-09-28 17:09:19,36363.63636363637,31060.606060606064,17989.130434782608,16818.18181818182,6250.0,0.5985100591189936,0.5625333333333333,0.5933333333333333,0.5522666666666667,0.5625333333333333
2,2022-09-28 17:09:33,36328.125,30357.14285714286,18597.560975609755,16118.421052631575,6250.0,0.5919844838571069,0.5468000000000001,0.5745111111111111,0.5399555555555556,0.5604888888888889
3,2022-09-28 17:09:47,36968.085106382976,28571.428571428572,18297.872340425536,17159.09090909091,5887.096774193549,0.5779550295594968,0.5624419281764275,0.5805,0.5574000000000001,0.5650999999999999
4,2022-09-28 17:10:01,37215.909090909096,26086.956521739132,18250.0,15472.972972972972,6250.0,0.5802040236475975,0.5571912184800387,0.5717733333333334,0.5489866666666667,0.5572
5,2022-09-28 17:10:15,38437.5,30603.44827586207,19078.947368421053,16891.89189189189,7031.25,0.5711033530396645,0.5573926820666989,0.5642444444444444,0.5505555555555556,0.5556888888888889
6,2022-09-28 17:10:29,36918.604651162794,30681.81818181818,18833.333333333336,15666.666666666666,6571.428571428572,0.5663552549863792,0.5616508703428847,0.5618000000000001,0.5528571428571428,0.5631238095238096
7,2022-09-28 17:10:43,37152.77777777778,31451.612903225807,18846.153846153848,16847.826086956524,6642.857142857142,0.5728108481130818,0.5663578679883073,0.5702333333333334,0.5586833333333334,0.5676666666666667
8,2022-09-28 17:10:57,37777.77777777778,35174.41860465117,18750.0,16964.285714285714,6890.243902439024,0.5780540872116282,0.5652679285351742,0.5710888888888889,0.5595703703703704,0.5664148148148148
9,2022-09-28 17:11:11,36890.243902439026,26562.5,18181.818181818184,16250.0,6129.032258064516,0.5728086784904655,0.5656078023483235,0.56972,0.5615066666666667,0.5645866666666667
10,2022-09-28 17:11:25,118000.0,61666.66666666667,18513.513513513517,16187.5,6562.5,0.5696321319610291,0.5591707294075667,0.5676666666666667,0.557309090909091,0.5601090909090909
11,2022-09-28 17:11:39,175000.0,73125.0,19926.470588235294,17297.297297297297,7241.379310344827,0.5676738987420545,0.5582509464013806,0.5641976854318357,0.5539777777777778,0.5572859831105792
12,2022-09-28 17:11:53,175000.0,75000.0,19078.947368421053,17297.297297297297,6465.517241379311,0.5582555555555556,0.555684279734714,0.5573064819747825,0.5478222222222223,0.5539164106656028
