,timestamp,gateway_fanout-1,gateway_fanout-10,gateway_fanout-2,gateway_fanout-3,gateway_fanout-4,gateway_fanout-5,gateway_fanout-6,gateway_fanout-7,gateway_fanout-8,gateway_fanout-9,fanout-1_fanout-db,fanout-10_fanout-db,fanout-2_fanout-db,fanout-3_fanout-db,fanout-4_fanout-db,fanout-5_fanout-db,fanout-6_fanout-db,fanout-7_fanout-db,fanout-8_fanout-db,fanout-9_fanout-db
0,2022-09-29 01:46:23,6891.891891891892,5434.782608695652,5384.615384615385,4724.137931034482,6212.121212121213,4600.0,4655.172413793103,4714.285714285715,5555.555555555556,5185.185185185185,0.5846,0.5983999999999999,0.5846,0.6053999999999999,0.6262000000000001,0.5638,0.6157999999999999,0.5742,0.5742,0.6060060060060061
1,2022-09-29 01:46:37,7272.727272727273,6120.689655172414,6406.25,7000.0,7083.333333333334,6034.48275862069,5648.148148148148,5384.615384615385,5948.275862068966,4161.290322580644,0.5794,0.5774666666666666,0.569,0.5793999999999999,0.5794000000000001,0.5846,0.5846,0.5794,0.5638000000000001,0.579703003003003
2,2022-09-29 01:46:51,7142.857142857143,6206.896551724138,6774.193548387097,6379.310344827586,6857.142857142858,6379.310344827586,6206.896551724138,5300.000000000001,6500.0,4200.0,0.5776666666666667,0.5844444444444444,0.5776666666666667,0.5776666666666667,0.5776666666666667,0.5811333333333333,0.5846,0.5707333333333334,0.5707333333333334,0.5778686686686687
3,2022-09-29 01:47:05,7500.0,6742.424242424242,6451.612903225807,6612.903225806452,7000.0,6206.896551724139,5000.0,6388.88888888889,7152.777777777777,6203.703703703704,0.5768,0.5827,0.5768,0.5768,0.5716000000000001,0.5768,0.5793999999999999,0.5768,0.569,0.5795515015015016
4,2022-09-29 01:47:19,7302.631578947368,6416.666666666666,6544.117647058823,5625.0,6532.258064516129,5300.0,5833.333333333334,5108.695652173913,6171.875,4769.2307692307695,0.5721200000000001,0.5774666666666667,0.57212,0.57836,0.5721200000000001,0.57212,0.5762799999999999,0.5742,0.5638,0.5743212012012012
5,2022-09-29 01:47:33,6805.555555555556,6693.548387096774,5800.000000000001,5740.740740740742,6691.176470588235,5648.148148148148,4629.62962962963,4920.0,6838.235294117647,5312.5,0.5707333333333334,0.5774666666666667,0.5690000000000001,0.5724666666666667,0.5759333333333334,0.5672666666666667,0.5776666666666667,0.5690000000000001,0.5707333333333333,0.5760343343343344
6,2022-09-29 01:47:47,7222.2222222222235,6209.677419354838,6724.137931034483,6500.0,7071.428571428572,5900.0,5648.148148148148,4920.0,6250.0,5300.0,0.5727142857142857,0.5774666666666667,0.5727142857142857,0.5756857142857142,0.5712285714285714,0.5727142857142857,0.5727142857142857,0.5742,0.5682571428571429,0.5713151437151438
7,2022-09-29 01:48:01,6985.294117647059,6250.0,5775.862068965517,6120.689655172414,6838.235294117647,5288.461538461538,6048.387096774194,5446.428571428572,6597.222222222222,5462.962962962963,0.5690000000000001,0.5774666666666667,0.5716,0.5716,0.5729000000000001,0.5716,0.5755,0.5703,0.5729,0.5729757507507508
8,2022-09-29 01:48:15,6818.181818181818,5833.333333333333,6166.666666666667,6333.333333333334,6718.75,5600.000000000001,5217.391304347826,4357.142857142858,5833.333333333333,4481.481481481481,0.5753555555555556,0.5774666666666666,0.5730444444444445,0.5730444444444445,0.5765111111111111,0.5741999999999999,0.5765111111111111,0.5741999999999999,0.5718888888888889,0.5777340006673339
9,2022-09-29 01:48:29,7115.384615384615,6214.285714285715,5267.857142857142,5984.848484848484,6842.105263157895,4857.142857142858,5344.827586206897,4235.294117647059,6214.285714285715,4055.555555555555,0.5804400000000001,0.5774666666666667,0.5742,0.57628,0.57732,0.57212,0.57836,0.57316,0.57108,0.5784206006006005
10,2022-09-29 01:48:43,7115.384615384615,6214.285714285715,5267.857142857142,5984.848484848484,6842.105263157895,4857.142857142858,5344.827586206897,4235.294117647059,6214.285714285715,4055.555555555555,0.5779818181818182,0.5774666666666667,0.5742,0.5779818181818182,0.5742,0.5704181818181818,0.5732545454545455,0.5760909090909091,0.5742,0.573309636909637
11,2022-09-29 01:48:57,37500.0,37152.77777777778,37162.16216216216,37162.16216216216,36824.32432432432,36824.32432432432,36513.15789473684,36824.32432432432,37500.0,37152.77777777778,0.5794,0.5783388888888888,0.5759333333333333,0.5733333333333334,0.5742,0.5741999999999999,0.5733333333333334,0.5724666666666667,0.569,0.5733838338338338
12,2022-09-29 01:49:11,37500.0,38020.833333333336,37750.0,37750.0,37500.0,37750.0,37500.0,37500.0,37500.0,37755.102040816324,0.5759333333333333,0.5739777777777778,0.5716,0.5707333333333333,0.5672666666666667,0.5707333333333333,0.5672666666666667,0.569,0.5707333333333333,0.5690000000000001
