front-end_orders,orders_payment
"('front-end', 0.4650604064877503)","('orders', 0.28625728406559264)","('payment', 0.24868230944665687)","('node1', 0.0)","('orders-db', 0.0)","('shipping', 0.0)","('user', 0.0)","('carts', 0.0)","('node3', 0.0)"
"('front-end', 0.4650604064877503)","('orders', 0.28625728406559264)","('payment', 0.24868230944665687)","('orders-db', 0.0)","('shipping', 0.0)","('user', 0.0)","('carts', 0.0)"
