front-end_user,orders_user,shipping_rabbitmq
"('user', 0.4219892037689416)","('rabbitmq', 0.29697954623105854)","('shipping', 0.11034569654267516)","('front-end', 0.08247378861855287)","('orders', 0.08247378861855287)","('queue-master', 0.005737976220219109)","('home-cluster-node1', 0.0)","('user-db', 0.0)"
"('user', 0.4219892037689416)","('rabbitmq', 0.29697954623105854)","('shipping', 0.11034569654267516)","('front-end', 0.08247378861855287)","('orders', 0.08247378861855287)","('queue-master', 0.005737976220219109)","('user-db', 0.0)"
