,timestamp,ctn_cpu,ctn_network,ctn_memory,node_cpu,node_network,node_memory
0,2022-09-25 08:15:45,0.08414360787118212,0.43756982863421273,8.586814578647392,0.44622222222222485,1.4534666666666667,0.2322932937227501
1,2022-09-25 08:15:59,0.08660264441721338,0.45740023432861987,8.381813143478354,0.45488888888889,1.5292888888888887,0.23245430171129888
2,2022-09-25 08:16:13,0.09024568003679087,0.47530357874982837,1215.1789110869981,0.45433333333334375,1.516,0.23205079998389921
3,2022-09-25 08:16:27,0.08956213827543599,0.4834997874237839,1360.0015239546624,0.46033333333333515,1.5438444444444441,0.2320272378392335
4,2022-09-25 08:16:41,0.09025239319227148,0.4962508476089016,1516.8951597148769,0.4616666666666718,1.5291333333333335,0.23201202062080362
5,2022-09-25 08:16:55,0.09016106184259345,0.502508754593562,0.0,0.4632222222222177,1.5662888888888888,0.23190599096980802
6,2022-09-25 08:17:09,0.09268610211800186,0.5645937296851663,1.0517126277409747,0.4629999999999982,1.5726444444444443,0.2321160867597437
7,2022-09-25 08:17:23,0.08999193805754833,0.517223505634062,1.0275783814553618,0.4629999999999982,1.5726444444444443,0.2321160867597437
8,2022-09-25 08:17:37,0.0917083460900377,0.5099404674263521,0.7994222924839472,0.4602222222222273,1.5556666666666668,0.23182499609751983
9,2022-09-25 08:17:51,0.09036562911811136,0.23571013535340762,0.0,0.4598888888888891,1.5357555555555555,0.2323747794730523
10,2022-09-25 08:18:05,0.09179010160756905,0.4821499025520409,0.0,0.4672222222222228,1.5265555555555554,0.23206650808034301
11,2022-09-25 08:18:19,0.06913984734864634,0.42818649526863906,9.254570859470226,0.45677777777776196,1.4655555555555555,0.2324724641978121
12,2022-09-25 08:18:33,0.08812312316056478,0.16574576955992537,5.8472519628836555,0.45699999999999663,1.3995777777777776,0.2322407697752662
