,timestamp,gateway_chain-1,chain-1_chain-2,chain-2_chain-3,chain-3_chain-4,chain-4_chain-5,chain-1_chain-1-db,chain-2_chain-2-db,chain-3_chain-3-db,chain-4_chain-4-db,chain-5_chain-5-db
0,2022-09-28 16:59:55,37209.3023255814,25892.85714285714,17826.08695652174,14875.0,3418.6046511627906,0.5428666666666667,0.6267333333333334,0.5859333333333333,0.5236000000000001,0.5644
1,2022-09-28 17:00:09,37500.0,24673.91304347826,17833.333333333336,12142.857142857145,3177.7777777777774,0.5695,0.5797,0.5592999999999999,0.5542,0.5795810475809676
2,2022-09-28 17:00:23,33928.57142857143,20540.54054054054,18138.297872340427,11442.307692307693,3666.666666666667,0.5572222222222222,0.5640222222222222,0.5749777777777778,0.5576,0.5745959818340237
3,2022-09-28 17:00:37,34722.22222222222,21854.838709677417,18315.217391304348,9711.538461538461,3042.553191489362,0.57205,0.5695,0.57205,0.5669500000000001,0.5694969863755178
4,2022-09-28 17:00:51,35661.76470588236,28000.000000000004,17674.418604651164,11388.888888888887,3042.553191489362,0.5621333333333334,0.5600933333333333,0.5707240498566953,0.57256,0.5664375891004143
5,2022-09-28 17:01:05,38020.833333333336,28125.0,18776.59574468085,13984.375,3130.4347826086955,0.5746,0.5660999999999999,0.5729006121058022,0.5627,0.566097990917012
6,2022-09-28 17:01:19,35526.31578947369,28125.0,17159.09090909091,13984.375,3355.5555555555557,0.5686095238095238,0.567152380952381,0.5718481437097352,0.5731428571428571,0.5658554207860103
7,2022-09-28 17:01:33,34583.333333333336,26923.076923076926,17865.853658536587,13984.375,3181.818181818182,0.568177903619809,0.5681866382373845,0.5710587924126851,0.568225,0.5707734931877589
8,2022-09-28 17:01:47,34615.38461538461,24318.18181818182,17865.853658536587,12500.000000000002,3315.7894736842104,0.5631376043442851,0.5597358046042256,0.5633930006631274,0.5644,0.5689319939446746
9,2022-09-28 17:02:01,34615.38461538461,21691.176470588234,17670.454545454548,13046.875,3208.333333333333,0.5643741571179066,0.5674555574771364,0.564627033930148,0.56338,0.5633787945502071
10,2022-09-28 17:02:15,37500.0,39166.666666666664,19868.42105263158,16562.5,57692.307692307695,0.5642939667882846,0.5642929310398209,0.5654306369061952,0.5662545454545455,0.5671807223183701
11,2022-09-28 17:02:29,175000.0,175000.0,175000.0,175000.0,75000.0,0.5634333763635797,0.5635462978976137,0.56628919494179,0.5644,0.566098995458506
12,2022-09-28 17:02:43,175000.0,175000.0,175000.0,175000.0,75000.0,0.5609889360032836,0.5557074090087247,0.5610003060529012,0.5660999999999999,0.5635489954585059
