,timestamp,gateway_fanout-1,gateway_fanout-2,gateway_fanout-3,gateway_fanout-4,gateway_fanout-5,fanout-1_fanout-db,fanout-2_fanout-db,fanout-3_fanout-db,fanout-4_fanout-db,fanout-5_fanout-db
0,2022-09-28 23:42:55,3279.0697674418607,3227.2727272727275,3130.4347826086955,3390.243902439024,3272.727272727273,0.5814217124566551,0.5814217124566551,0.5814217124566551,0.5814217124566551,0.6029607895438783
1,2022-09-28 23:43:09,3266.6666666666665,3173.9130434782605,3166.6666666666665,3311.1111111111113,3222.222222222222,0.5813441895616609,0.5813441895616609,0.5813441895616609,0.5813441895616609,0.5813470614386058
2,2022-09-28 23:43:23,3186.046511627907,3181.818181818182,3042.553191489362,3238.095238095238,3133.3333333333335,0.5744294597077739,0.5744294597077739,0.5744294597077739,0.5744294597077739,0.5816091520701816
3,2022-09-28 23:43:37,3186.046511627907,3125.0,3243.9024390243903,3461.5384615384614,3133.3333333333335,0.5787220947808305,0.5787220947808305,0.5787220947808305,0.5787220947808305,0.5787235307193029
4,2022-09-28 23:43:51,3125.0,3400.0000000000005,3080.0,3125.0,3380.952380952381,0.5730310091579977,0.5730310091579977,0.5730310091579977,0.5730310091579977,0.5773388245754424
5,2022-09-28 23:44:05,3285.7142857142862,3173.9130434782605,3130.4347826086955,3086.9565217391305,3086.9565217391305,0.5726813965205536,0.5726813965205536,0.5726813965205536,0.5726813965205536,0.5762712427017574
6,2022-09-28 23:44:19,3272.727272727273,3177.7777777777774,3083.3333333333335,3173.913043478261,3173.9130434782605,0.5724316732080936,0.5724316732080936,0.5724316732080936,0.5724316732080936,0.575508684220554
7,2022-09-28 23:44:33,3390.243902439024,3177.7777777777774,3090.9090909090914,3136.3636363636365,3177.7777777777774,0.5761193807237486,0.5761193807237486,0.5761193807237486,0.5761193807237486,0.5788117653596514
8,2022-09-28 23:44:47,3133.3333333333335,3232.5581395348836,3122.448979591837,3166.6666666666665,3133.3333333333335,0.5789875976803691,0.5789875976803691,0.5789875976803691,0.5789875976803691,0.5813808284678382
9,2022-09-28 23:45:01,3177.7777777777774,3333.3333333333335,3119.9999999999995,3227.2727272727275,3177.7777777777774,0.5740488379123322,0.5740488379123322,0.5740488379123322,0.5740488379123322,0.5762027456210544
10,2022-09-28 23:45:15,3418.6046511627906,3170.2127659574467,3119.9999999999995,3500.0000000000005,3217.3913043478256,0.5756443981021202,0.5756443981021202,0.5747050041627262,0.5747050041627262,0.5766631020797465
11,2022-09-28 23:45:29,3085.1063829787236,3173.9130434782605,3042.553191489362,3500.0000000000005,3083.3333333333335,0.576112920482499,0.576112920482499,0.576112920482499,0.5752518093713879,0.5770467324619898
12,2022-09-28 23:45:43,3461.538461538462,3181.818181818182,3177.7777777777774,3040.0,3086.9565217391305,0.5769611111111111,0.5769611111111111,0.5769611111111111,0.5769611111111111,0.576961111111111
