,timestamp,gateway_chain-1,chain-9_chain-10,chain-1_chain-2,chain-2_chain-3,chain-3_chain-4,chain-4_chain-5,chain-5_chain-6,chain-6_chain-7,chain-7_chain-8,chain-8_chain-9,chain-1_chain-1-db,chain-10_chain-10-db,chain-2_chain-2-db,chain-3_chain-3-db,chain-4_chain-4-db,chain-5_chain-5-db,chain-6_chain-6-db,chain-7_chain-7-db,chain-8_chain-8-db,chain-9_chain-9-db
0,2022-09-28 17:43:36,75568.18181818181,5000.0,71250.0,60714.28571428572,44140.625,38068.18181818182,35256.41025641026,25000.0,18653.846153846152,13529.411764705885,0.5358666666666667,0.49773333333333336,0.5368666666666667,0.5564,0.5358666666666667,0.5676666666666667,0.5779333333333333,0.5266000000000001,0.5779333333333333,0.5574
1,2022-09-28 17:43:50,73125.0,5446.428571428572,71250.0,57142.857142857145,44140.625,39285.71428571429,34868.42105263157,27500.0,18197.67441860465,14928.57142857143,0.5358666666666667,0.5606,0.542,0.5564,0.5574,0.5728,0.5522666666666667,0.5625333333333333,0.5521263148542999,0.5574
2,2022-09-28 17:44:04,71794.8717948718,5200.0,66666.66666666666,59677.41935483871,46000.0,37500.0,34642.85714285714,26500.0,18918.91891891892,14928.57142857143,0.5468000000000001,0.5568666666666667,0.5539777777777778,0.5570666666666667,0.5502222222222223,0.5574,0.5574,0.5608222222222222,0.5435239753612887,0.5574
3,2022-09-28 17:44:18,75657.8947368421,5869.565217391305,67968.75,56250.00000000001,43560.606060606064,39473.68421052631,34191.17647058823,27884.615384615387,18963.41463414634,14838.709677419356,0.5466333333333333,0.5580166666666667,0.5497000000000001,0.5517666666666667,0.5522666666666667,0.5599666666666667,0.5625333333333333,0.5574,0.5522034137514895,0.5599666666666667
4,2022-09-28 17:44:32,73888.88888888889,6018.518518518519,70394.73684210527,61764.705882352944,45564.51612903226,38611.11111111112,35526.31578947369,27000.0,18000.0,16118.421052631575,0.5489866666666667,0.5562933333333333,0.5594533333333334,0.5592533333333334,0.5592533333333334,0.5615066666666666,0.5656133333333333,0.5574,0.5532427310011916,0.5532933333333333
5,2022-09-28 17:44:46,76923.07692307694,5454.545454545454,71212.12121212122,62962.96296296296,45089.28571428572,41287.87878787879,36805.555555555555,30434.782608695656,18414.634146341465,14000.0,0.5536444444444445,0.5640444444444445,0.5625333333333333,0.5587777777777778,0.5591111111111111,0.5642444444444444,0.5608222222222222,0.5625333333333334,0.559068942500993,0.5608222222222222
6,2022-09-28 17:45:00,75000.0,6346.153846153847,74479.16666666666,61290.32258064517,53125.0,41287.87878787879,37837.83783783784,29838.709677419356,19671.052631578947,16710.526315789473,0.5543238095238096,0.5604761904761905,0.5647333333333334,0.5616571428571429,0.5590095238095238,0.5618,0.5662,0.5632666666666667,0.555897188810375,0.5588666666666667
7,2022-09-28 17:45:14,75000.0,5185.185185185185,63970.58823529412,52777.777777777774,43918.91891891892,40178.57142857143,34294.8717948718,28333.333333333336,18125.0,13308.823529411764,0.561,0.5578000000000001,0.5676666666666667,0.5622833333333334,0.5651,0.5663683746584016,0.5702333333333334,0.5663833333333333,0.563785040209078,0.5625333333333333
8,2022-09-28 17:45:28,73809.52380952382,6666.666666666667,71875.0,63636.36363636364,46875.0,38920.454545454544,35670.73170731707,23448.275862068967,18597.560975609755,15192.307692307693,0.565274074074074,0.5662444444444444,0.5688074074074074,0.569837037037037,0.5689185185185185,0.5699481534678521,0.5733703703703704,0.5688074074074074,0.5676385542599213,0.5710888888888889
9,2022-09-28 17:45:42,72222.22222222223,4703.703703703704,69444.44444444444,58653.846153846156,47115.38461538461,39144.73684210526,35069.444444444445,23448.275862068967,18181.818181818184,13750.0,0.5684933333333333,0.5666266666666667,0.56664,0.5684933333333333,0.56664,0.5707466714544002,0.57588,0.5707466666666667,0.5707213655005958,0.5707466666666667
10,2022-09-28 17:45:56,86458.33333333333,69230.76923076922,160714.2857142857,165217.3913043478,89062.5,43981.48148148148,68518.51851851853,36538.46153846153,66176.47058823529,66176.47058823529,0.5647757575757576,0.5699151515151516,0.5695333333333333,0.5657090909090909,0.5658909090909091,0.568600004352485,0.5704666666666667,0.5686,0.5648436656066023,0.5695333333333333
11,2022-09-28 17:46:10,175000.0,75000.0,175000.0,173437.5,152500.0,132812.5,80952.38095238095,76562.5,76020.4081632653,75000.0,0.5640777777777778,0.5656222222222222,0.5693777777777778,0.5666444444444444,0.5668111111111112,0.5693777817675557,0.5710888888888889,0.5702333333333334,0.5667900268060521,0.5710888888888889
12,2022-09-28 17:46:24,175000.0,75000.0,171590.90909090906,173437.5,157236.84210526315,106000.0,83333.33333333334,76041.66666666667,76041.66666666667,75510.20408163265,0.5693511490168207,0.5752388888888889,0.5719444444444445,0.5702333333333334,0.5221555555555556,0.5702333373231113,0.5719444444444445,0.5736555555555556,0.565078915694941,0.5702333333333333
