,timestamp,gateway_fanout-1,gateway_fanout-2,gateway_fanout-3,gateway_fanout-4,gateway_fanout-5,fanout-1_fanout-1-db,fanout-2_fanout-2-db,fanout-3_fanout-3-db,fanout-4_fanout-4-db,fanout-5_fanout-5-db
0,2022-09-28 23:15:42,7171.0526315789475,5982.142857142857,6928.571428571428,6416.666666666666,6875.0,0.5266000000000001,0.4958,0.5368666666666667,0.5153333333333334,0.5375834445927903
1,2022-09-28 23:15:56,7000.0,6818.181818181818,6500.0,6071.4285714285725,6666.666666666667,0.5317333333333334,0.5214666666666667,0.5264795784189601,0.5368666666666667,0.5474174221097783
2,2022-09-28 23:16:10,7115.384615384615,7214.285714285714,6987.179487179487,6120.689655172414,6328.125,0.5402888888888889,0.5333825317486763,0.5334493127564183,0.5468000000000001,0.5371019677228698
3,2022-09-28 23:16:24,7031.25,6093.75,6875.0,6111.111111111111,6015.625,0.5445666666666666,0.557406021852521,0.5471369845673137,0.5625333333333333,0.5598604812489967
4,2022-09-28 23:16:38,6824.324324324324,5775.862068965518,6532.258064516129,5648.148148148148,6824.324324324324,0.5512400000000001,0.5635648174820168,0.561509587653851,0.5719733333333334,0.561626446843851
5,2022-09-28 23:16:52,6824.324324324324,5775.862068965518,6532.258064516129,5648.148148148148,6824.324324324324,0.5608222222222222,0.5591151256794584,0.5625357674893202,0.5744915416916617,0.5642736767244603
6,2022-09-28 23:17:06,7500.0,6640.625,7243.589743589742,6171.875,7051.282051282051,0.5632666666666667,0.5647367743919167,0.5618020864194173,0.5736756675573124,0.5677533890809223
7,2022-09-28 23:17:20,6805.555555555556,6206.896551724139,6805.555555555556,5535.714285714285,6428.571428571428,0.5676666666666667,0.5689530109262605,0.5714652333451714,0.5779328757793151,0.5714184023430467
8,2022-09-28 23:17:34,6774.193548387097,6451.612903225807,7073.170731707317,5689.6551724137935,6857.142857142858,0.5688074074074074,0.5733730467492686,0.571085247815232,0.580325519211243,0.5745792859524784
9,2022-09-28 23:17:48,7430.555555555556,6742.424242424242,7012.195121951219,5750.0,6597.222222222223,0.5738266666666667,0.5748557420743416,0.5748500563670421,0.5779329672901187,0.5769361228156529
10,2022-09-28 23:18:02,37499.999999999956,10000.0,43749.99999999998,10000.0,10000.0,0.5742,0.5723355230978865,0.5779303542730686,0.581757242991017,0.5788644438855227
11,2022-09-28 23:18:16,75000.0,75000.0,75581.3953488372,75000.0,75000.0,0.5710888888888889,0.5693797850619514,0.5787861580836463,0.5762219171862101,0.5779565388765637
12,2022-09-28 23:18:30,75000.0,75000.0,75000.0,75000.0,75543.47826086957,0.5728,0.5728020072841736,0.5769834497872711,0.5806663616306545,0.5761141026313797
