NODE SUMMARY
service,in_edges,out_edges,num_in,num_out,num_out-in,num_invo-in,num_invo-out,num_invo-in-avg,num_invo-out-avg,num_invo-in-var,num_invo-out-var,num_anomalous_in,num_anomalous_out
verification-code,"[('auth', 'verification-code', {'num_invo': 34}), ('gateway', 'verification-code', {'num_invo': 173})]",[],2,0,-2,207,0,103.5,n/a,4830.25,n/a,0,0
travel,"[('gateway', 'travel', {'num_invo': 21, 'anomalous': True, 'selected_features': ['http_status']}), ('route-plan', 'travel', {'num_invo': 12, 'anomalous': True, 'selected_features': ['http_status']})]","[('travel', 'ticketinfo', {'num_invo': 28, 'anomalous': True, 'selected_features': ['http_status']})]",2,1,-1,33,28,16.5,n/a,20.25,n/a,2,1
auth,"[('gateway', 'auth', {'num_invo': 39})]","[('auth', 'verification-code', {'num_invo': 34})]",1,1,0,39,34,n/a,n/a,n/a,n/a,0,0
consign,"[('gateway', 'consign', {'num_invo': 10})]",[],1,0,-1,10,0,n/a,n/a,n/a,n/a,0,0
travel-plan,"[('gateway', 'travel-plan', {'num_invo': 14, 'anomalous': True, 'selected_features': ['latency', 'http_status']})]","[('travel-plan', 'route-plan', {'num_invo': 12, 'anomalous': True, 'selected_features': ['latency', 'http_status']})]",1,1,0,14,12,n/a,n/a,n/a,n/a,1,1
route-plan,"[('travel-plan', 'route-plan', {'num_invo': 12, 'anomalous': True, 'selected_features': ['latency', 'http_status']})]","[('route-plan', 'travel', {'num_invo': 12, 'anomalous': True, 'selected_features': ['http_status']})]",1,1,0,12,12,n/a,n/a,n/a,n/a,1,1
ticketinfo,"[('travel', 'ticketinfo', {'num_invo': 28, 'anomalous': True, 'selected_features': ['http_status']})]","[('ticketinfo', 'basic', {'num_invo': 32, 'anomalous': True, 'selected_features': ['http_status']})]",1,1,0,28,32,n/a,n/a,n/a,n/a,1,1
basic,"[('ticketinfo', 'basic', {'num_invo': 32, 'anomalous': True, 'selected_features': ['http_status']})]",[],1,0,-1,32,0,n/a,n/a,n/a,n/a,1,0
gateway,[],"[('gateway', 'auth', {'num_invo': 39}), ('gateway', 'consign', {'num_invo': 10}), ('gateway', 'travel', {'num_invo': 21, 'anomalous': True, 'selected_features': ['http_status']}), ('gateway', 'travel-plan', {'num_invo': 14, 'anomalous': True, 'selected_features': ['latency', 'http_status']}), ('gateway', 'verification-code', {'num_invo': 173})]",0,5,5,0,257,n/a,51.4,n/a,3795.4399999999996,0,2

EDGE SUMMARY
source,target,num_invo,anomalous,selected_features
auth,verification-code,34,0,
gateway,auth,39,0,
gateway,consign,10,0,
gateway,travel,21,1,['http_status']
gateway,travel-plan,14,1,"['latency', 'http_status']"
gateway,verification-code,173,0,
travel,ticketinfo,28,1,['http_status']
travel-plan,route-plan,12,1,"['latency', 'http_status']"
route-plan,travel,12,1,['http_status']
ticketinfo,basic,32,1,['http_status']
