,timestamp,gateway_fanout-1,gateway_fanout-10,gateway_fanout-2,gateway_fanout-3,gateway_fanout-4,gateway_fanout-5,gateway_fanout-6,gateway_fanout-7,gateway_fanout-8,gateway_fanout-9,fanout-1_fanout-1-db,fanout-10_fanout-10-db,fanout-2_fanout-2-db,fanout-3_fanout-3-db,fanout-4_fanout-4-db,fanout-5_fanout-5-db,fanout-6_fanout-6-db,fanout-7_fanout-7-db,fanout-8_fanout-8-db,fanout-9_fanout-9-db
0,2022-09-29 00:32:04,6142.857142857143,4866.666666666667,6142.857142857143,6527.777777777777,5555.555555555556,5500.0,5000.0,4411.764705882353,3829.2682926829266,4866.666666666667,0.6639333333333333,0.6682454969979986,0.6639333333333333,0.5709333333333333,0.7156,0.6122666666666666,0.6639333333333333,0.6329333333333332,0.6433953457358139,0.6122666666666666
1,2022-09-29 00:32:18,6100.0,5769.23076923077,6532.258064516129,6517.857142857142,5775.862068965517,5833.333333333334,5740.740740740742,4703.703703703704,3941.1764705882356,6166.666666666667,0.6277666666666666,0.6316227484989994,0.6277666666666666,0.6329333333333333,0.6277666666666666,0.6174333333333333,0.6277666666666666,0.6071,0.6174976728679069,0.6225999999999999
2,2022-09-29 00:32:32,6583.333333333333,6071.4285714285725,6916.666666666667,6160.714285714285,6640.625,6451.612903225807,6153.846153846154,4407.407407407408,5000.0,5800.000000000001,0.6122666666666666,0.6159484989993329,0.6122666666666666,0.6088222222222223,0.5984888888888888,0.6122666666666666,0.6122666666666666,0.615711111111111,0.5916428930230491,0.6019333333333333
3,2022-09-29 00:32:46,6583.333333333333,6071.4285714285725,6916.666666666667,6160.714285714285,6640.625,6451.612903225807,6153.846153846154,4407.407407407408,5000.0,5800.000000000001,0.6045166666666666,0.5977113742494997,0.5993499999999999,0.5993499999999999,0.5941833333333333,0.5916,0.5941833333333333,0.6200166666666665,0.5890488364339534,0.5993499999999999
4,2022-09-29 00:33:00,6571.428571428572,4555.555555555556,6363.636363636363,6034.48275862069,5961.538461538462,6153.846153846154,6000.0,4200.0,4692.307692307692,6071.428571428572,0.5915999999999999,0.5930090993995998,0.5915999999999999,0.5854,0.5791999999999999,0.5895333333333334,0.5895333333333334,0.6019333333333333,0.5874924024804961,0.5895333333333334
5,2022-09-29 00:33:14,6590.909090909091,4666.666666666666,7241.379310344827,6250.0,6041.666666666666,5238.095238095238,4666.666666666666,3838.7096774193546,4034.4827586206893,4826.086956521738,0.5881555555555554,0.5812075828329998,0.5847111111111111,0.5795444444444444,0.5778222222222221,0.5795444444444445,0.5778222222222221,0.5950444444444444,0.579565890955969,0.5829888888888889
6,2022-09-29 00:33:28,6718.75,6439.393939393939,7265.625,7171.052631578947,7109.375,7045.454545454546,6388.88888888889,4769.2307692307695,5108.695652173913,6532.258064516129,0.5783142857142857,0.5727779281425712,0.5768380952380953,0.5738857142857142,0.5694571428571428,0.5783142857142857,0.5768380952380951,0.5871714285714286,0.5739040970098781,0.5783142857142857
7,2022-09-29 00:33:42,6370.967741935484,5900.0,7152.7777777777765,6339.285714285714,6742.424242424242,6083.333333333334,6287.878787878788,5625.0,4517.241379310345,5312.5,0.5799749999999999,0.5755556871247498,0.5773916666666666,0.5786833333333333,0.5761,0.5773916666666666,0.572225,0.5812666666666666,0.5734187472904592,0.5761
8,2022-09-29 00:33:56,6250.0,4439.999999999999,6465.517241379311,6203.703703703704,5978.260869565218,5625.0,5595.238095238095,5543.478260869565,4583.333333333333,4909.09090909091,0.5732296296296295,0.569627277444222,0.5709333333333333,0.5720814814814815,0.5686370370370369,0.5743777777777778,0.5663407407407407,0.5789703703703704,0.569794287714976,0.5697851851851852
9,2022-09-29 00:34:10,6532.258064516129,5568.181818181818,7214.285714285715,6532.258064516129,6120.689655172414,5948.275862068966,5775.862068965518,5312.5,4920.0,6160.714285714285,0.5678333333333333,0.5648845496997998,0.5657666666666666,0.5688666666666666,0.5657666666666666,0.5730000000000001,0.5709333333333333,0.5771333333333333,0.5647415256101451,0.573
10,2022-09-29 00:34:24,7132.352941176471,4629.62962962963,5916.666666666667,6250.0,6171.875,5326.086956521738,9772.727272727272,4629.62962962963,3882.3529411764707,4920.0,0.5718727272727272,0.569513226999818,0.5709333333333334,0.5709333333333333,0.5681151515151515,0.5699939393939394,0.5690545454545455,0.5756303030303029,0.5681225990395258,0.5718727272727272
11,2022-09-29 00:34:38,6379.310344827586,5862.068965517242,6481.481481481481,5961.538461538462,6034.48275862069,4840.0,37765.95744680851,5227.272727272728,4310.344827586207,5416.666666666667,0.5700722222222222,0.5681704580831666,0.56835,0.56835,0.5657666666666666,0.5700722222222222,0.5709333333333333,0.5752388888888889,0.567495715786232,0.570923991868293
12,2022-09-29 00:34:52,6764.705882352942,6176.470588235295,6818.181818181818,6944.444444444444,6562.5,6842.105263157895,38000.0,4714.285714285715,5600.0,6714.285714285715,0.5640444444444445,0.5620666666666666,0.5623222222222222,0.5700722222222222,0.5562944444444444,0.5666277777777777,0.5597388888888889,0.5700722222222222,0.562318325863803,0.5657664981473266
